REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"1999/08/03 02:30",1372.02167,159,TRADE
SA1,"1999/08/03 03:00",1283.68167,52.24,TRADE
SA1,"1999/08/03 03:30",1223.81833,25.67,TRADE
SA1,"1999/08/03 04:00",1178.35167,19.71,TRADE
SA1,"1999/08/03 04:30",1141.75833,16.31,TRADE
SA1,"1999/08/03 05:00",1120.23,16.38,TRADE
SA1,"1999/08/03 05:30",1122.17167,22.96,TRADE
SA1,"1999/08/03 06:00",1131.99667,21.42,TRADE
SA1,"1999/08/03 06:30",1195.58667,34.36,TRADE
SA1,"1999/08/03 07:00",1313.22833,138.62,TRADE
SA1,"1999/08/03 07:30",1428.89333,84.67,TRADE
SA1,"1999/08/03 08:00",1582.76667,47.51,TRADE
SA1,"1999/08/03 08:30",1701.08167,104.36,TRADE
SA1,"1999/08/03 09:00",1763.23,104.37,TRADE
SA1,"1999/08/03 09:30",1759.78333,83.57,TRADE
SA1,"1999/08/03 10:00",1747.37,83.72,TRADE
SA1,"1999/08/03 10:30",1695.015,41.68,TRADE
SA1,"1999/08/03 11:00",1676.69,48.21,TRADE
SA1,"1999/08/03 11:30",1634.18,59.07,TRADE
SA1,"1999/08/03 12:00",1609.55167,38.92,TRADE
SA1,"1999/08/03 12:30",1585.165,31.37,TRADE
SA1,"1999/08/03 13:00",1583.11833,138.11,TRADE
SA1,"1999/08/03 13:30",1572.41,40.05,TRADE
SA1,"1999/08/03 14:00",1578.935,38.93,TRADE
SA1,"1999/08/03 14:30",1571.48167,38.92,TRADE
SA1,"1999/08/03 15:00",1563.52333,38.92,TRADE
SA1,"1999/08/03 15:30",1544.04667,33.86,TRADE
SA1,"1999/08/03 16:00",1500.99833,33.86,TRADE
SA1,"1999/08/03 16:30",1492.66167,38.92,TRADE
SA1,"1999/08/03 17:00",1513.01,41.44,TRADE
SA1,"1999/08/03 17:30",1566.46667,47.51,TRADE
SA1,"1999/08/03 18:00",1668.06333,47.51,TRADE
SA1,"1999/08/03 18:30",1836.41167,78.34,TRADE
SA1,"1999/08/03 19:00",1944.17833,78.43,TRADE
SA1,"1999/08/03 19:30",1927.38,68.23,TRADE
SA1,"1999/08/03 20:00",1894.05167,68.23,TRADE
SA1,"1999/08/03 20:30",1862.75167,41.44,TRADE
SA1,"1999/08/03 21:00",1828.97833,41.44,TRADE
SA1,"1999/08/03 21:30",1788.68333,33.86,TRADE
SA1,"1999/08/03 22:00",1739.005,54.72,TRADE
SA1,"1999/08/03 22:30",1691.86833,34.14,TRADE
SA1,"1999/08/03 23:00",1659.32,33.87,TRADE
SA1,"1999/08/03 23:30",1601.64,38.92,TRADE
SA1,"1999/08/04 00:00",1576.985,38.93,TRADE
SA1,"1999/08/04 00:30",1598.56667,47.52,TRADE
SA1,"1999/08/04 01:00",1624.49667,47.53,TRADE
SA1,"1999/08/04 01:30",1534.725,35.74,TRADE
SA1,"1999/08/04 02:00",1426.85667,33.86,TRADE
SA1,"1999/08/04 02:30",1354.215,159,TRADE
SA1,"1999/08/04 03:00",1277.945,93.39,TRADE
SA1,"1999/08/04 03:30",1221.995,22.33,TRADE
SA1,"1999/08/04 04:00",1165.35833,16.38,TRADE
SA1,"1999/08/04 04:30",1124.14,16.28,TRADE
SA1,"1999/08/04 05:00",1103.565,16.49,TRADE
SA1,"1999/08/04 05:30",1105.51667,27.72,TRADE
SA1,"1999/08/04 06:00",1138.48,30.98,TRADE
SA1,"1999/08/04 06:30",1198.37333,34.68,TRADE
SA1,"1999/08/04 07:00",1306.46833,141.65,TRADE
SA1,"1999/08/04 07:30",1427.85,103.26,TRADE
SA1,"1999/08/04 08:00",1576.11333,47.55,TRADE
SA1,"1999/08/04 08:30",1686.29833,122.73,TRADE
SA1,"1999/08/04 09:00",1741.305,116.55,TRADE
SA1,"1999/08/04 09:30",1726.61167,68.23,TRADE
SA1,"1999/08/04 10:00",1711.51833,38.94,TRADE
SA1,"1999/08/04 10:30",1670.38667,38.93,TRADE
SA1,"1999/08/04 11:00",1634.44667,38.92,TRADE
SA1,"1999/08/04 11:30",1610.40333,38.92,TRADE
SA1,"1999/08/04 12:00",1594.24833,118.97,TRADE
SA1,"1999/08/04 12:30",1585.93333,41.44,TRADE
SA1,"1999/08/04 13:00",1550.26667,41.44,TRADE
SA1,"1999/08/04 13:30",1536.46,41.44,TRADE
SA1,"1999/08/04 14:00",1538.105,41.44,TRADE
SA1,"1999/08/04 14:30",1535.22167,41.44,TRADE
SA1,"1999/08/04 15:00",1552.505,159.02,TRADE
SA1,"1999/08/04 15:30",1530.275,139,TRADE
SA1,"1999/08/04 16:00",1497.91667,79,TRADE
SA1,"1999/08/04 16:30",1506.895,41.44,TRADE
SA1,"1999/08/04 17:00",1519.71333,41.44,TRADE
SA1,"1999/08/04 17:30",1556.37833,47.51,TRADE
SA1,"1999/08/04 18:00",1639.61833,47.51,TRADE
SA1,"1999/08/04 18:30",1799.35167,78.36,TRADE
SA1,"1999/08/04 19:00",1907.675,78.38,TRADE
SA1,"1999/08/04 19:30",1902.61833,68.23,TRADE
SA1,"1999/08/04 20:00",1879.51,68.25,TRADE
SA1,"1999/08/04 20:30",1842.94,41.53,TRADE
SA1,"1999/08/04 21:00",1808.82,41.47,TRADE
SA1,"1999/08/04 21:30",1778.51667,159.02,TRADE
SA1,"1999/08/04 22:00",1742.16833,159,TRADE
SA1,"1999/08/04 22:30",1680.04,97.79,TRADE
SA1,"1999/08/04 23:00",1640.90333,75.57,TRADE
SA1,"1999/08/04 23:30",1591.46833,118.97,TRADE
SA1,"1999/08/05 00:00",1577.76333,38.92,TRADE
SA1,"1999/08/05 00:30",1584.02667,159,TRADE
SA1,"1999/08/05 01:00",1619.545,159,TRADE
SA1,"1999/08/05 01:30",1542.72167,138.14,TRADE
SA1,"1999/08/05 02:00",1447.66,117.29,TRADE
SA1,"1999/08/05 02:30",1361.88333,159,TRADE
SA1,"1999/08/05 03:00",1271.72167,159,TRADE
SA1,"1999/08/05 03:30",1202.96333,159,TRADE
SA1,"1999/08/05 04:00",1174.95,159,TRADE
SA1,"1999/08/05 04:30",1120.45,159,TRADE
SA1,"1999/08/05 05:00",1102.62333,47.28,TRADE
SA1,"1999/08/05 05:30",1111.79667,51.47,TRADE
SA1,"1999/08/05 06:00",1113.97167,51.24,TRADE
SA1,"1999/08/05 06:30",1154.90333,117.29,TRADE
SA1,"1999/08/05 07:00",1258.32,159,TRADE
SA1,"1999/08/05 07:30",1395.13167,103.26,TRADE
SA1,"1999/08/05 08:00",1540.85333,47.51,TRADE
SA1,"1999/08/05 08:30",1662.52167,104.36,TRADE
SA1,"1999/08/05 09:00",1691.495,104.36,TRADE
SA1,"1999/08/05 09:30",1687.88333,113.62,TRADE
SA1,"1999/08/05 10:00",1682.61167,68.27,TRADE
SA1,"1999/08/05 10:30",1616.55833,38.95,TRADE
SA1,"1999/08/05 11:00",1598.61,38.92,TRADE
SA1,"1999/08/05 11:30",1570.96333,38.92,TRADE
SA1,"1999/08/05 12:00",1553.01333,38.92,TRADE
SA1,"1999/08/05 12:30",1537.26167,41.44,TRADE
SA1,"1999/08/05 13:00",1532.07333,41.44,TRADE
SA1,"1999/08/05 13:30",1523.32833,80.63,TRADE
SA1,"1999/08/05 14:00",1531.525,41.44,TRADE
SA1,"1999/08/05 14:30",1507.14833,112.09,TRADE
SA1,"1999/08/05 15:00",1506.77833,41.44,TRADE
SA1,"1999/08/05 15:30",1488.09,138.99,TRADE
SA1,"1999/08/05 16:00",1469.30167,138.99,TRADE
SA1,"1999/08/05 16:30",1460.78833,41.44,TRADE
SA1,"1999/08/05 17:00",1462.725,41.44,TRADE
SA1,"1999/08/05 17:30",1492.56,47.51,TRADE
SA1,"1999/08/05 18:00",1591.15,47.51,TRADE
SA1,"1999/08/05 18:30",1724.11833,78.34,TRADE
SA1,"1999/08/05 19:00",1827.89333,78.35,TRADE
SA1,"1999/08/05 19:30",1833.91,68.27,TRADE
SA1,"1999/08/05 20:00",1827.47667,68.41,TRADE
SA1,"1999/08/05 20:30",1805.95,41.65,TRADE
SA1,"1999/08/05 21:00",1782.985,41.59,TRADE
SA1,"1999/08/05 21:30",1747.76167,118.66,TRADE
SA1,"1999/08/05 22:00",1720.765,159,TRADE
SA1,"1999/08/05 22:30",1663.27833,80.29,TRADE
SA1,"1999/08/05 23:00",1642.645,159,TRADE
SA1,"1999/08/05 23:30",1602.14167,159,TRADE
SA1,"1999/08/06 00:00",1593.855,159,TRADE
SA1,"1999/08/06 00:30",1597.44,114.49,TRADE
SA1,"1999/08/06 01:00",1619.83667,159,TRADE
SA1,"1999/08/06 01:30",1528.225,78.82,TRADE
SA1,"1999/08/06 02:00",1443.67,84.2,TRADE
SA1,"1999/08/06 02:30",1343.03667,159,TRADE
SA1,"1999/08/06 03:00",1277.44333,159,TRADE
SA1,"1999/08/06 03:30",1216.80333,146.04,TRADE
SA1,"1999/08/06 04:00",1159.30333,46.77,TRADE
SA1,"1999/08/06 04:30",1130.71333,115.58,TRADE
SA1,"1999/08/06 05:00",1111.83833,25.51,TRADE
SA1,"1999/08/06 05:30",1110.04,35.21,TRADE
SA1,"1999/08/06 06:00",1109.16667,32.3,TRADE
SA1,"1999/08/06 06:30",1149.67667,138.14,TRADE
SA1,"1999/08/06 07:00",1256.95833,159,TRADE
SA1,"1999/08/06 07:30",1388.00333,103.26,TRADE
SA1,"1999/08/06 08:00",1521.07667,47.51,TRADE
SA1,"1999/08/06 08:30",1630.97833,104.36,TRADE
SA1,"1999/08/06 09:00",1667.145,104.36,TRADE
SA1,"1999/08/06 09:30",1656.03833,68.23,TRADE
SA1,"1999/08/06 10:00",1658.06667,68.23,TRADE
SA1,"1999/08/06 10:30",1603.14833,38.92,TRADE
SA1,"1999/08/06 11:00",1588.79333,38.92,TRADE
SA1,"1999/08/06 11:30",1558.365,38.92,TRADE
SA1,"1999/08/06 12:00",1542.35167,42.39,TRADE
SA1,"1999/08/06 12:30",1534.11833,41.44,TRADE
SA1,"1999/08/06 13:00",1497.43833,159,TRADE
SA1,"1999/08/06 13:30",1497.785,159,TRADE
SA1,"1999/08/06 14:00",1512.045,159,TRADE
SA1,"1999/08/06 14:30",1497.15333,159,TRADE
SA1,"1999/08/06 15:00",1447.07833,159,TRADE
SA1,"1999/08/06 15:30",1426,159,TRADE
SA1,"1999/08/06 16:00",1409.64667,159,TRADE
SA1,"1999/08/06 16:30",1369.82833,99.64,TRADE
SA1,"1999/08/06 17:00",1385.62,32.62,TRADE
SA1,"1999/08/06 17:30",1404.32,32.47,TRADE
SA1,"1999/08/06 18:00",1471.10667,40.95,TRADE
SA1,"1999/08/06 18:30",1603.59333,78.34,TRADE
SA1,"1999/08/06 19:00",1699.75833,78.34,TRADE
SA1,"1999/08/06 19:30",1706.81667,68.23,TRADE
SA1,"1999/08/06 20:00",1675.475,68.23,TRADE
SA1,"1999/08/06 20:30",1653.26333,41.44,TRADE
SA1,"1999/08/06 21:00",1616.01167,41.44,TRADE
SA1,"1999/08/06 21:30",1611.14667,75.57,TRADE
SA1,"1999/08/06 22:00",1575.685,159,TRADE
SA1,"1999/08/06 22:30",1546.03833,40.03,TRADE
SA1,"1999/08/06 23:00",1556.77833,36.73,TRADE
SA1,"1999/08/06 23:30",1535.78667,43.56,TRADE
SA1,"1999/08/07 00:00",1520.53333,39,TRADE
SA1,"1999/08/07 00:30",1530.17833,47.51,TRADE
SA1,"1999/08/07 01:00",1562.405,47.51,TRADE
SA1,"1999/08/07 01:30",1486.00667,35.66,TRADE
SA1,"1999/08/07 02:00",1366.68667,34.55,TRADE
SA1,"1999/08/07 02:30",1293.61667,99.78,TRADE
SA1,"1999/08/07 03:00",1213.56167,27.94,TRADE
SA1,"1999/08/07 03:30",1152.095,24.48,TRADE
SA1,"1999/08/07 04:00",1094.705,20.76,TRADE
SA1,"1999/08/07 04:30",1064.955,17.58,TRADE
SA1,"1999/08/07 05:00",1038.57667,15.6,TRADE
SA1,"1999/08/07 05:30",1029.53667,15.86,TRADE
SA1,"1999/08/07 06:00",1028.785,18.2,TRADE
SA1,"1999/08/07 06:30",1054.95,25.81,TRADE
SA1,"1999/08/07 07:00",1083.205,29.06,TRADE
SA1,"1999/08/07 07:30",1121.86167,31.47,TRADE
SA1,"1999/08/07 08:00",1157.985,32.32,TRADE
SA1,"1999/08/07 08:30",1223.64,34.38,TRADE
SA1,"1999/08/07 09:00",1295.27167,36.52,TRADE
SA1,"1999/08/07 09:30",1351.875,43.93,TRADE
SA1,"1999/08/07 10:00",1412.12,45.82,TRADE
SA1,"1999/08/07 10:30",1407.10333,47.15,TRADE
SA1,"1999/08/07 11:00",1397.715,49.27,TRADE
SA1,"1999/08/07 11:30",1402.895,37.57,TRADE
SA1,"1999/08/07 12:00",1394.465,36.43,TRADE
SA1,"1999/08/07 12:30",1377.36333,35.3,TRADE
SA1,"1999/08/07 13:00",1366.16833,34.65,TRADE
SA1,"1999/08/07 13:30",1341.30333,121.64,TRADE
SA1,"1999/08/07 14:00",1326.24167,150.43,TRADE
SA1,"1999/08/07 14:30",1323.89333,150.43,TRADE
SA1,"1999/08/07 15:00",1322.335,150.43,TRADE
SA1,"1999/08/07 15:30",1321.79833,159,TRADE
SA1,"1999/08/07 16:00",1328.50333,157.57,TRADE
SA1,"1999/08/07 16:30",1350.755,157.57,TRADE
SA1,"1999/08/07 17:00",1411.07667,159,TRADE
SA1,"1999/08/07 17:30",1512.26333,159,TRADE
SA1,"1999/08/07 18:00",1557.81333,159,TRADE
SA1,"1999/08/07 18:30",1636.92,148.65,TRADE
SA1,"1999/08/07 19:00",1657.02167,96.47,TRADE
SA1,"1999/08/07 19:30",1625.31333,81,TRADE
SA1,"1999/08/07 20:00",1590.91,81,TRADE
SA1,"1999/08/07 20:30",1544.79833,41.77,TRADE
SA1,"1999/08/07 21:00",1523.02333,41.77,TRADE
SA1,"1999/08/07 21:30",1490.76833,44.39,TRADE
SA1,"1999/08/07 22:00",1461.19667,122,TRADE
SA1,"1999/08/07 22:30",1410.31167,41.78,TRADE
SA1,"1999/08/07 23:00",1429.40333,33.94,TRADE
SA1,"1999/08/07 23:30",1423.03333,35.6,TRADE
SA1,"1999/08/08 00:00",1462.75833,34.65,TRADE
SA1,"1999/08/08 00:30",1484.57333,37.83,TRADE
SA1,"1999/08/08 01:00",1518.64333,37.83,TRADE
SA1,"1999/08/08 01:30",1447.35,33.94,TRADE
SA1,"1999/08/08 02:00",1357.64,33.94,TRADE
SA1,"1999/08/08 02:30",1258.43333,66.88,TRADE
SA1,"1999/08/08 03:00",1171.705,20.44,TRADE
SA1,"1999/08/08 03:30",1109.485,18.74,TRADE
SA1,"1999/08/08 04:00",1062.53,14.28,TRADE
SA1,"1999/08/08 04:30",1021.305,11.62,TRADE
SA1,"1999/08/08 05:00",1004.45167,9.94,TRADE
SA1,"1999/08/08 05:30",986.93833,9.73,TRADE
SA1,"1999/08/08 06:00",986.31667,11.48,TRADE
SA1,"1999/08/08 06:30",992.18833,13.77,TRADE
SA1,"1999/08/08 07:00",1002.06667,14.08,TRADE
SA1,"1999/08/08 07:30",1001.54667,17.96,TRADE
SA1,"1999/08/08 08:00",1022.55333,21.53,TRADE
SA1,"1999/08/08 08:30",1081.255,23.44,TRADE
SA1,"1999/08/08 09:00",1133.51333,28.93,TRADE
SA1,"1999/08/08 09:30",1193.70667,31.27,TRADE
SA1,"1999/08/08 10:00",1259.90167,32.6,TRADE
SA1,"1999/08/08 10:30",1315.96,37.83,TRADE
SA1,"1999/08/08 11:00",1360.85833,119.31,TRADE
SA1,"1999/08/08 11:30",1386.88333,159,TRADE
SA1,"1999/08/08 12:00",1423.665,159,TRADE
SA1,"1999/08/08 12:30",1464.315,87.39,TRADE
SA1,"1999/08/08 13:00",1466.995,35.95,TRADE
SA1,"1999/08/08 13:30",1443.28833,35.51,TRADE
SA1,"1999/08/08 14:00",1402.25833,33.01,TRADE
SA1,"1999/08/08 14:30",1381.25167,32.29,TRADE
SA1,"1999/08/08 15:00",1366.545,30.33,TRADE
SA1,"1999/08/08 15:30",1333.73667,30.02,TRADE
SA1,"1999/08/08 16:00",1365.725,32.12,TRADE
SA1,"1999/08/08 16:30",1353.23167,34.29,TRADE
SA1,"1999/08/08 17:00",1369.94833,33.82,TRADE
SA1,"1999/08/08 17:30",1392.36167,37.79,TRADE
SA1,"1999/08/08 18:00",1484.18167,39.5,TRADE
SA1,"1999/08/08 18:30",1604.48667,87.44,TRADE
SA1,"1999/08/08 19:00",1716.81,96.36,TRADE
SA1,"1999/08/08 19:30",1689.885,81,TRADE
SA1,"1999/08/08 20:00",1667.98667,81,TRADE
SA1,"1999/08/08 20:30",1646.70167,41.77,TRADE
SA1,"1999/08/08 21:00",1620.83667,41.77,TRADE
SA1,"1999/08/08 21:30",1595.83333,34.47,TRADE
SA1,"1999/08/08 22:00",1525.61333,33.94,TRADE
SA1,"1999/08/08 22:30",1466.82,33.94,TRADE
SA1,"1999/08/08 23:00",1495.20667,34.05,TRADE
SA1,"1999/08/08 23:30",1439.02833,34.69,TRADE
SA1,"1999/08/09 00:00",1425.15833,34.65,TRADE
SA1,"1999/08/09 00:30",1461.675,41.81,TRADE
SA1,"1999/08/09 01:00",1513.98833,117.1,TRADE
SA1,"1999/08/09 01:30",1450.54833,72.77,TRADE
SA1,"1999/08/09 02:00",1365.41333,74.2,TRADE
SA1,"1999/08/09 02:30",1295.825,159,TRADE
SA1,"1999/08/09 03:00",1237.89333,96.48,TRADE
SA1,"1999/08/09 03:30",1161.45333,14.13,TRADE
SA1,"1999/08/09 04:00",1123.68667,9.95,TRADE
SA1,"1999/08/09 04:30",1076.17333,8.53,TRADE
SA1,"1999/08/09 05:00",1058.48,10.6,TRADE
SA1,"1999/08/09 05:30",1063.22167,14.1,TRADE
SA1,"1999/08/09 06:00",1079.63833,15.13,TRADE
SA1,"1999/08/09 06:30",1119.935,22.67,TRADE
SA1,"1999/08/09 07:00",1224.66667,84.58,TRADE
SA1,"1999/08/09 07:30",1337.02,47.51,TRADE
SA1,"1999/08/09 08:00",1477.75,47.51,TRADE
SA1,"1999/08/09 08:30",1594.14667,104.42,TRADE
SA1,"1999/08/09 09:00",1646.14167,113.51,TRADE
SA1,"1999/08/09 09:30",1666.36667,68.28,TRADE
SA1,"1999/08/09 10:00",1696.685,68.35,TRADE
SA1,"1999/08/09 10:30",1671.24833,59.5,TRADE
SA1,"1999/08/09 11:00",1667.065,159.02,TRADE
SA1,"1999/08/09 11:30",1640.515,138.99,TRADE
SA1,"1999/08/09 12:00",1622.57167,138.99,TRADE
SA1,"1999/08/09 12:30",1619.37667,100.22,TRADE
SA1,"1999/08/09 13:00",1609.15833,80.63,TRADE
SA1,"1999/08/09 13:30",1597.42167,119.85,TRADE
SA1,"1999/08/09 14:00",1620.55,41.67,TRADE
SA1,"1999/08/09 14:30",1602.79333,41.62,TRADE
SA1,"1999/08/09 15:00",1591.40833,41.44,TRADE
SA1,"1999/08/09 15:30",1564.36167,38.92,TRADE
SA1,"1999/08/09 16:00",1538.66,38.92,TRADE
SA1,"1999/08/09 16:30",1524.96,41.44,TRADE
SA1,"1999/08/09 17:00",1527.32167,41.44,TRADE
SA1,"1999/08/09 17:30",1601.23667,47.51,TRADE
SA1,"1999/08/09 18:00",1700.83333,47.51,TRADE
SA1,"1999/08/09 18:30",1802.59167,78.34,TRADE
SA1,"1999/08/09 19:00",1844.39667,78.34,TRADE
SA1,"1999/08/09 19:30",1825.935,68.23,TRADE
SA1,"1999/08/09 20:00",1780.12333,68.23,TRADE
SA1,"1999/08/09 20:30",1751.65167,41.44,TRADE
SA1,"1999/08/09 21:00",1709.31833,41.44,TRADE
SA1,"1999/08/09 21:30",1668.60833,33.86,TRADE
SA1,"1999/08/09 22:00",1632.37667,33.86,TRADE
SA1,"1999/08/09 22:30",1586.74,33.86,TRADE
SA1,"1999/08/09 23:00",1561.165,33.86,TRADE
SA1,"1999/08/09 23:30",1512.21667,38.92,TRADE
SA1,"1999/08/10 00:00",1485.33,38.92,TRADE
SA1,"1999/08/10 00:30",1503.36667,47.51,TRADE
SA1,"1999/08/10 01:00",1540.25167,47.51,TRADE
SA1,"1999/08/10 01:30",1481.49333,32.67,TRADE
SA1,"1999/08/10 02:00",1391.85667,33.86,TRADE
SA1,"1999/08/10 02:30",1297.19333,92.11,TRADE
SA1,"1999/08/10 03:00",1228.47667,18.06,TRADE
SA1,"1999/08/10 03:30",1169.43,16.54,TRADE
SA1,"1999/08/10 04:00",1126.65167,14.96,TRADE
SA1,"1999/08/10 04:30",1100.02167,13.98,TRADE
SA1,"1999/08/10 05:00",1084.26167,13.89,TRADE
SA1,"1999/08/10 05:30",1084.99,14.87,TRADE
SA1,"1999/08/10 06:00",1094.585,16.76,TRADE
SA1,"1999/08/10 06:30",1139.19667,30.28,TRADE
SA1,"1999/08/10 07:00",1235.38,45.95,TRADE
SA1,"1999/08/10 07:30",1344.52,47.51,TRADE
SA1,"1999/08/10 08:00",1472.36667,47.51,TRADE
SA1,"1999/08/10 08:30",1582.005,104.36,TRADE
SA1,"1999/08/10 09:00",1608.66333,104.36,TRADE
SA1,"1999/08/10 09:30",1608.41167,68.23,TRADE
SA1,"1999/08/10 10:00",1606.46167,68.23,TRADE
SA1,"1999/08/10 10:30",1561.59833,38.92,TRADE
SA1,"1999/08/10 11:00",1527.40667,38.92,TRADE
SA1,"1999/08/10 11:30",1508.285,38.92,TRADE
SA1,"1999/08/10 12:00",1487.12,38.92,TRADE
SA1,"1999/08/10 12:30",1503.95333,41.44,TRADE
