REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"1999/02/03 00:00",1664.30667,38.18,TRADE
SA1,"1999/02/03 00:30",1647.52333,35.62,TRADE
SA1,"1999/02/03 01:00",1604.75333,38.17,TRADE
SA1,"1999/02/03 01:30",1506.45,26.83,TRADE
SA1,"1999/02/03 02:00",1405.60333,26.45,TRADE
SA1,"1999/02/03 02:30",1326.57,22.44,TRADE
SA1,"1999/02/03 03:00",1300.97167,26.2,TRADE
SA1,"1999/02/03 03:30",1280.03167,27.2,TRADE
SA1,"1999/02/03 04:00",1273.205,27.2,TRADE
SA1,"1999/02/03 04:30",1271.77833,27.2,TRADE
SA1,"1999/02/03 05:00",1286.415,27.2,TRADE
SA1,"1999/02/03 05:30",1336.47667,28.04,TRADE
SA1,"1999/02/03 06:00",1416.175,27.83,TRADE
SA1,"1999/02/03 06:30",1478.24,36.35,TRADE
SA1,"1999/02/03 07:00",1615.70333,44.49,TRADE
SA1,"1999/02/03 07:30",1729.09667,55.23,TRADE
SA1,"1999/02/03 08:00",1787.37333,55.23,TRADE
SA1,"1999/02/03 08:30",1847.595,50.99,TRADE
SA1,"1999/02/03 09:00",1950.25,51,TRADE
SA1,"1999/02/03 09:30",1980.15333,44.49,TRADE
SA1,"1999/02/03 10:00",2007.53167,44.49,TRADE
SA1,"1999/02/03 10:30",2054.53,50.98,TRADE
SA1,"1999/02/03 11:00",2108.89167,50.98,TRADE
SA1,"1999/02/03 11:30",2172.49167,55.24,TRADE
SA1,"1999/02/03 12:00",2184.88333,55.24,TRADE
SA1,"1999/02/03 12:30",2223.62167,64.74,TRADE
SA1,"1999/02/03 13:00",2279.90333,64.74,TRADE
SA1,"1999/02/03 13:30",2316.34167,74.7,TRADE
SA1,"1999/02/03 14:00",2334.76333,74.7,TRADE
SA1,"1999/02/03 14:30",2351.505,89.07,TRADE
SA1,"1999/02/03 15:00",2366.60167,160.92,TRADE
SA1,"1999/02/03 15:30",2379.415,160.93,TRADE
SA1,"1999/02/03 16:00",2405.39,160.93,TRADE
SA1,"1999/02/03 16:30",2412.69,132.18,TRADE
SA1,"1999/02/03 17:00",2391.18667,160.92,TRADE
SA1,"1999/02/03 17:30",2346.29,64.74,TRADE
SA1,"1999/02/03 18:00",2279.81,64.74,TRADE
SA1,"1999/02/03 18:30",2220.00333,50.99,TRADE
SA1,"1999/02/03 19:00",2165.615,69.31,TRADE
SA1,"1999/02/03 19:30",2120.06333,160.92,TRADE
SA1,"1999/02/03 20:00",2097.22667,160.94,TRADE
SA1,"1999/02/03 20:30",2101.945,160.93,TRADE
SA1,"1999/02/03 21:00",2062.225,160.92,TRADE
SA1,"1999/02/03 21:30",1989.785,160.92,TRADE
SA1,"1999/02/03 22:00",1898.77333,160.92,TRADE
SA1,"1999/02/03 22:30",1793.95833,38.18,TRADE
SA1,"1999/02/03 23:00",1744.09667,38.18,TRADE
SA1,"1999/02/03 23:30",1731.27,38.77,TRADE
SA1,"1999/02/04 00:00",1753.715,38.18,TRADE
SA1,"1999/02/04 00:30",1720.65833,38.18,TRADE
SA1,"1999/02/04 01:00",1708.79667,38.18,TRADE
SA1,"1999/02/04 01:30",1586.78,25.77,TRADE
SA1,"1999/02/04 02:00",1475.78,27.2,TRADE
SA1,"1999/02/04 02:30",1411.93667,27.2,TRADE
SA1,"1999/02/04 03:00",1375.33,27.2,TRADE
SA1,"1999/02/04 03:30",1358.67167,27.2,TRADE
SA1,"1999/02/04 04:00",1341.90833,27.2,TRADE
SA1,"1999/02/04 04:30",1351.245,27.2,TRADE
SA1,"1999/02/04 05:00",1372.65333,27.2,TRADE
SA1,"1999/02/04 05:30",1412.10333,30.19,TRADE
SA1,"1999/02/04 06:00",1498.515,27.19,TRADE
SA1,"1999/02/04 06:30",1565.19667,37.33,TRADE
SA1,"1999/02/04 07:00",1713.66667,47.74,TRADE
SA1,"1999/02/04 07:30",1853.96333,55.24,TRADE
SA1,"1999/02/04 08:00",1917.49333,55.24,TRADE
SA1,"1999/02/04 08:30",1993.465,50.99,TRADE
SA1,"1999/02/04 09:00",2084.06333,50.99,TRADE
SA1,"1999/02/04 09:30",2122.31,44.5,TRADE
SA1,"1999/02/04 10:00",2186.25833,44.68,TRADE
SA1,"1999/02/04 10:30",2248.55167,124.96,TRADE
SA1,"1999/02/04 11:00",2297.375,192.27,TRADE
SA1,"1999/02/04 11:30",2337.81,266.79,TRADE
SA1,"1999/02/04 12:00",2367.20333,1366.27,TRADE
SA1,"1999/02/04 12:30",2394.31333,2626.04,TRADE
SA1,"1999/02/04 13:00",2415.67833,1859.48,TRADE
SA1,"1999/02/04 13:30",2417.175,278.03,TRADE
SA1,"1999/02/04 14:00",2417.78,154.79,TRADE
SA1,"1999/02/04 14:30",2427.25167,162.34,TRADE
SA1,"1999/02/04 15:00",2308.42667,4179.15,TRADE
SA1,"1999/02/04 15:30",2321.995,157.36,TRADE
SA1,"1999/02/04 16:00",2320.74667,2797.84,TRADE
SA1,"1999/02/04 16:30",2333.23333,4227.78,TRADE
SA1,"1999/02/04 17:00",2315.84167,395.78,TRADE
SA1,"1999/02/04 17:30",2292.77,198.42,TRADE
SA1,"1999/02/04 18:00",2250.04833,393.94,TRADE
SA1,"1999/02/04 18:30",2239.28667,151.09,TRADE
SA1,"1999/02/04 19:00",2199.685,66.67,TRADE
SA1,"1999/02/04 19:30",2136.98833,50.99,TRADE
SA1,"1999/02/04 20:00",2124.565,50.99,TRADE
SA1,"1999/02/04 20:30",2153.585,86.56,TRADE
SA1,"1999/02/04 21:00",2096.27833,49.91,TRADE
SA1,"1999/02/04 21:30",2030.68333,44.08,TRADE
SA1,"1999/02/04 22:00",1938.78167,44.5,TRADE
SA1,"1999/02/04 22:30",1829.43,38.81,TRADE
SA1,"1999/02/04 23:00",1793.69833,40.5,TRADE
SA1,"1999/02/04 23:30",1751.985,42.23,TRADE
SA1,"1999/02/05 00:00",1775.85,44.5,TRADE
SA1,"1999/02/05 00:30",1735.605,39.87,TRADE
SA1,"1999/02/05 01:00",1719.68333,39.86,TRADE
SA1,"1999/02/05 01:30",1604.505,27.58,TRADE
SA1,"1999/02/05 02:00",1493.76833,21.87,TRADE
SA1,"1999/02/05 02:30",1439.32333,18.32,TRADE
SA1,"1999/02/05 03:00",1391.84833,16.88,TRADE
SA1,"1999/02/05 03:30",1372.10667,16.09,TRADE
SA1,"1999/02/05 04:00",1358.93833,16.14,TRADE
SA1,"1999/02/05 04:30",1359.94667,19.24,TRADE
SA1,"1999/02/05 05:00",1379.965,19.5,TRADE
SA1,"1999/02/05 05:30",1416.54833,24.07,TRADE
SA1,"1999/02/05 06:00",1507.13,27.76,TRADE
SA1,"1999/02/05 06:30",1550.09167,32.97,TRADE
SA1,"1999/02/05 07:00",1680.67167,44.5,TRADE
SA1,"1999/02/05 07:30",1789.21833,55.24,TRADE
SA1,"1999/02/05 08:00",1826.19167,55.24,TRADE
SA1,"1999/02/05 08:30",1896.57167,51.91,TRADE
SA1,"1999/02/05 09:00",1987.59,61.87,TRADE
SA1,"1999/02/05 09:30",2028.66667,60.95,TRADE
SA1,"1999/02/05 10:00",2054.01,56.84,TRADE
SA1,"1999/02/05 10:30",2100.51167,74.7,TRADE
SA1,"1999/02/05 11:00",2118.00167,72.52,TRADE
SA1,"1999/02/05 11:30",2186.64,69.91,TRADE
SA1,"1999/02/05 12:00",2196.28167,71.84,TRADE
SA1,"1999/02/05 12:30",2206.40333,64.74,TRADE
SA1,"1999/02/05 13:00",2272.58,64.74,TRADE
SA1,"1999/02/05 13:30",2309.26167,879.96,TRADE
SA1,"1999/02/05 14:00",2327.44833,763.24,TRADE
SA1,"1999/02/05 14:30",2333.13167,296.76,TRADE
SA1,"1999/02/05 15:00",2309.32667,160.88,TRADE
SA1,"1999/02/05 15:30",2293.20333,132.17,TRADE
SA1,"1999/02/05 16:00",2283.71833,131.85,TRADE
SA1,"1999/02/05 16:30",2242.23,69.72,TRADE
SA1,"1999/02/05 17:00",2194.37,83.78,TRADE
SA1,"1999/02/05 17:30",2144.14333,64.74,TRADE
SA1,"1999/02/05 18:00",2029.30167,64.74,TRADE
SA1,"1999/02/05 18:30",1944.65167,50.99,TRADE
SA1,"1999/02/05 19:00",1885.67667,50.99,TRADE
SA1,"1999/02/05 19:30",1811.21167,50.99,TRADE
SA1,"1999/02/05 20:00",1785.57167,50.99,TRADE
SA1,"1999/02/05 20:30",1743.28167,30.84,TRADE
SA1,"1999/02/05 21:00",1695.295,44.49,TRADE
SA1,"1999/02/05 21:30",1658.995,38.17,TRADE
SA1,"1999/02/05 22:00",1623.38333,36,TRADE
SA1,"1999/02/05 22:30",1551.15667,38.17,TRADE
SA1,"1999/02/05 23:00",1555.34,38.17,TRADE
SA1,"1999/02/05 23:30",1537.08,38.9,TRADE
SA1,"1999/02/06 00:00",1565.66,38.17,TRADE
SA1,"1999/02/06 00:30",1564.47,38.17,TRADE
SA1,"1999/02/06 01:00",1569.055,38.18,TRADE
SA1,"1999/02/06 01:30",1464.975,40.06,TRADE
SA1,"1999/02/06 02:00",1344.865,28.67,TRADE
SA1,"1999/02/06 02:30",1274.88167,26.04,TRADE
SA1,"1999/02/06 03:00",1229.91333,24.82,TRADE
SA1,"1999/02/06 03:30",1200.57,27.36,TRADE
SA1,"1999/02/06 04:00",1182.83333,27.2,TRADE
SA1,"1999/02/06 04:30",1199.06667,31.7,TRADE
SA1,"1999/02/06 05:00",1205.84833,27.53,TRADE
SA1,"1999/02/06 05:30",1207.86833,22.68,TRADE
SA1,"1999/02/06 06:00",1234.31167,22.7,TRADE
SA1,"1999/02/06 06:30",1259.365,25.77,TRADE
SA1,"1999/02/06 07:00",1298.91833,28.07,TRADE
SA1,"1999/02/06 07:30",1337.37333,27.89,TRADE
SA1,"1999/02/06 08:00",1353.52333,28.57,TRADE
SA1,"1999/02/06 08:30",1390.32833,35.87,TRADE
SA1,"1999/02/06 09:00",1406.51833,32.69,TRADE
SA1,"1999/02/06 09:30",1424.53,37.21,TRADE
SA1,"1999/02/06 10:00",1422.93833,37.27,TRADE
SA1,"1999/02/06 10:30",1455.07833,41.64,TRADE
SA1,"1999/02/06 11:00",1444.905,39.49,TRADE
SA1,"1999/02/06 11:30",1442.05833,37.47,TRADE
SA1,"1999/02/06 12:00",1422.46,36.72,TRADE
SA1,"1999/02/06 12:30",1392.44667,41.53,TRADE
SA1,"1999/02/06 13:00",1396.595,41.65,TRADE
SA1,"1999/02/06 13:30",1393.89833,37.74,TRADE
SA1,"1999/02/06 14:00",1379.70167,39.27,TRADE
SA1,"1999/02/06 14:30",1371.36167,38.73,TRADE
SA1,"1999/02/06 15:00",1376.13667,38.74,TRADE
SA1,"1999/02/06 15:30",1347.58167,35.9,TRADE
SA1,"1999/02/06 16:00",1328.39,36.72,TRADE
SA1,"1999/02/06 16:30",1303.77333,38.34,TRADE
SA1,"1999/02/06 17:00",1286.15667,40.78,TRADE
SA1,"1999/02/06 17:30",1267.12167,41.56,TRADE
SA1,"1999/02/06 18:00",1263.15333,40.74,TRADE
SA1,"1999/02/06 18:30",1245.01167,31.25,TRADE
SA1,"1999/02/06 19:00",1214.50333,30.49,TRADE
SA1,"1999/02/06 19:30",1195.75,25.28,TRADE
SA1,"1999/02/06 20:00",1214.26,27.45,TRADE
SA1,"1999/02/06 20:30",1242.835,26.04,TRADE
SA1,"1999/02/06 21:00",1231.36,26.63,TRADE
SA1,"1999/02/06 21:30",1215.60667,24.2,TRADE
SA1,"1999/02/06 22:00",1202.76833,22,TRADE
SA1,"1999/02/06 22:30",1189.625,22.19,TRADE
SA1,"1999/02/06 23:00",1215.30833,21,TRADE
SA1,"1999/02/06 23:30",1263.66667,30.96,TRADE
SA1,"1999/02/07 00:00",1336.02167,37.63,TRADE
SA1,"1999/02/07 00:30",1340.25167,41.65,TRADE
SA1,"1999/02/07 01:00",1362.48167,41.65,TRADE
SA1,"1999/02/07 01:30",1249.80833,22.29,TRADE
SA1,"1999/02/07 02:00",1156.3,14.02,TRADE
SA1,"1999/02/07 02:30",1085.925,13.57,TRADE
SA1,"1999/02/07 03:00",1033.7,12.27,TRADE
SA1,"1999/02/07 03:30",979.59833,9.97,TRADE
SA1,"1999/02/07 04:00",963.37333,11.04,TRADE
SA1,"1999/02/07 04:30",961.735,12.23,TRADE
SA1,"1999/02/07 05:00",965.56667,12,TRADE
SA1,"1999/02/07 05:30",963.69,20.03,TRADE
SA1,"1999/02/07 06:00",985.97333,22.18,TRADE
SA1,"1999/02/07 06:30",969.62167,11.74,TRADE
SA1,"1999/02/07 07:00",999.885,21.1,TRADE
SA1,"1999/02/07 07:30",1033.28167,23.38,TRADE
SA1,"1999/02/07 08:00",1039.65667,23.38,TRADE
SA1,"1999/02/07 08:30",1054.10833,24.81,TRADE
SA1,"1999/02/07 09:00",1081.36833,24.81,TRADE
SA1,"1999/02/07 09:30",1094.86833,36.72,TRADE
SA1,"1999/02/07 10:00",1122.66833,36.72,TRADE
SA1,"1999/02/07 10:30",1116.26,31.69,TRADE
SA1,"1999/02/07 11:00",1142.34,31.69,TRADE
SA1,"1999/02/07 11:30",1152.055,36.72,TRADE
SA1,"1999/02/07 12:00",1169.59,36.72,TRADE
SA1,"1999/02/07 12:30",1170.975,41.65,TRADE
SA1,"1999/02/07 13:00",1174.81,41.65,TRADE
SA1,"1999/02/07 13:30",1175.24,38.73,TRADE
SA1,"1999/02/07 14:00",1175.09833,38.73,TRADE
SA1,"1999/02/07 14:30",1172.36,38.73,TRADE
SA1,"1999/02/07 15:00",1174.57667,38.73,TRADE
SA1,"1999/02/07 15:30",1171.53333,36.72,TRADE
SA1,"1999/02/07 16:00",1171.79833,36.72,TRADE
SA1,"1999/02/07 16:30",1176.53167,41.65,TRADE
SA1,"1999/02/07 17:00",1181.775,41.65,TRADE
SA1,"1999/02/07 17:30",1196,41.65,TRADE
SA1,"1999/02/07 18:00",1200.70833,41.65,TRADE
SA1,"1999/02/07 18:30",1198.37667,31.69,TRADE
SA1,"1999/02/07 19:00",1169.375,14.63,TRADE
SA1,"1999/02/07 19:30",1163.17667,15.61,TRADE
SA1,"1999/02/07 20:00",1183.81,17.41,TRADE
SA1,"1999/02/07 20:30",1239.05,17.51,TRADE
SA1,"1999/02/07 21:00",1234.88,16.24,TRADE
SA1,"1999/02/07 21:30",1222.33333,15.9,TRADE
SA1,"1999/02/07 22:00",1203.20833,15.46,TRADE
SA1,"1999/02/07 22:30",1184.65667,15.16,TRADE
SA1,"1999/02/07 23:00",1211.78333,15.78,TRADE
SA1,"1999/02/07 23:30",1242.63,19.39,TRADE
SA1,"1999/02/08 00:00",1325.23833,35.14,TRADE
SA1,"1999/02/08 00:30",1356.12833,41.65,TRADE
SA1,"1999/02/08 01:00",1379.28167,41.65,TRADE
SA1,"1999/02/08 01:30",1312.4,30.19,TRADE
SA1,"1999/02/08 02:00",1220.605,19.93,TRADE
SA1,"1999/02/08 02:30",1146.75167,15.56,TRADE
SA1,"1999/02/08 03:00",1103.47667,14.93,TRADE
SA1,"1999/02/08 03:30",1066.735,14.24,TRADE
SA1,"1999/02/08 04:00",1051.99333,14.15,TRADE
SA1,"1999/02/08 04:30",1055.84833,15.81,TRADE
SA1,"1999/02/08 05:00",1083.57333,16.96,TRADE
SA1,"1999/02/08 05:30",1110.94,21.51,TRADE
SA1,"1999/02/08 06:00",1193.245,20.73,TRADE
SA1,"1999/02/08 06:30",1256.94167,22.31,TRADE
SA1,"1999/02/08 07:00",1393.105,44.49,TRADE
SA1,"1999/02/08 07:30",1474.205,55.23,TRADE
SA1,"1999/02/08 08:00",1452.78667,55.23,TRADE
SA1,"1999/02/08 08:30",1444.735,50.98,TRADE
SA1,"1999/02/08 09:00",1479.8,50.98,TRADE
SA1,"1999/02/08 09:30",1476.98167,44.49,TRADE
SA1,"1999/02/08 10:00",1489.35333,44.49,TRADE
SA1,"1999/02/08 10:30",1512.85333,50.98,TRADE
SA1,"1999/02/08 11:00",1522.025,50.98,TRADE
SA1,"1999/02/08 11:30",1539.80833,55.23,TRADE
SA1,"1999/02/08 12:00",1510.695,55.23,TRADE
SA1,"1999/02/08 12:30",1517.16,64.73,TRADE
SA1,"1999/02/08 13:00",1541.11333,64.73,TRADE
SA1,"1999/02/08 13:30",1565.73833,74.69,TRADE
SA1,"1999/02/08 14:00",1595.99167,54.36,TRADE
SA1,"1999/02/08 14:30",1580.76333,55.11,TRADE
SA1,"1999/02/08 15:00",1592.25333,69.24,TRADE
SA1,"1999/02/08 15:30",1582.47,63.78,TRADE
SA1,"1999/02/08 16:00",1557.815,19.77,TRADE
SA1,"1999/02/08 16:30",1550.53167,20.5,TRADE
SA1,"1999/02/08 17:00",1522.275,17.72,TRADE
SA1,"1999/02/08 17:30",1508.515,16.82,TRADE
SA1,"1999/02/08 18:00",1460.26,55.62,TRADE
SA1,"1999/02/08 18:30",1423.41167,50.98,TRADE
SA1,"1999/02/08 19:00",1391.76167,38,TRADE
SA1,"1999/02/08 19:30",1369.37,16.71,TRADE
SA1,"1999/02/08 20:00",1362.24167,16.73,TRADE
SA1,"1999/02/08 20:30",1406.21667,41.61,TRADE
SA1,"1999/02/08 21:00",1407.58167,44.49,TRADE
SA1,"1999/02/08 21:30",1383.13833,32.69,TRADE
SA1,"1999/02/08 22:00",1359.54333,33.76,TRADE
SA1,"1999/02/08 22:30",1312.53667,29.99,TRADE
SA1,"1999/02/08 23:00",1312.755,30.42,TRADE
SA1,"1999/02/08 23:30",1348.705,38.17,TRADE
SA1,"1999/02/09 00:00",1403.775,38.17,TRADE
SA1,"1999/02/09 00:30",1412.795,38.17,TRADE
SA1,"1999/02/09 01:00",1414.50833,38.17,TRADE
SA1,"1999/02/09 01:30",1341.37167,26.44,TRADE
SA1,"1999/02/09 02:00",1244.99667,18.06,TRADE
SA1,"1999/02/09 02:30",1186.77667,16.69,TRADE
SA1,"1999/02/09 03:00",1144.5,15.94,TRADE
SA1,"1999/02/09 03:30",1109.775,15.23,TRADE
SA1,"1999/02/09 04:00",1101.155,15.1,TRADE
SA1,"1999/02/09 04:30",1110.525,15.62,TRADE
SA1,"1999/02/09 05:00",1113.255,17.23,TRADE
SA1,"1999/02/09 05:30",1142.94833,20.25,TRADE
SA1,"1999/02/09 06:00",1226.09333,26.35,TRADE
SA1,"1999/02/09 06:30",1267.74167,23.12,TRADE
SA1,"1999/02/09 07:00",1403.39333,40.85,TRADE
SA1,"1999/02/09 07:30",1493.865,55.23,TRADE
SA1,"1999/02/09 08:00",1486.39833,55.23,TRADE
SA1,"1999/02/09 08:30",1501.07,50.98,TRADE
SA1,"1999/02/09 09:00",1557.895,50.98,TRADE
SA1,"1999/02/09 09:30",1585.65667,44.49,TRADE
SA1,"1999/02/09 10:00",1604.69,44.49,TRADE
SA1,"1999/02/09 10:30",1622.34,50.98,TRADE
SA1,"1999/02/09 11:00",1646.645,50.98,TRADE
SA1,"1999/02/09 11:30",1680.58,55.23,TRADE
SA1,"1999/02/09 12:00",1687.77667,55.23,TRADE
SA1,"1999/02/09 12:30",1710.88167,50.18,TRADE
SA1,"1999/02/09 13:00",1744.15167,24.31,TRADE
SA1,"1999/02/09 13:30",1798.205,74.69,TRADE
SA1,"1999/02/09 14:00",1837.79667,48.06,TRADE
SA1,"1999/02/09 14:30",1853.14,65.77,TRADE
SA1,"1999/02/09 15:00",1874.29833,48.52,TRADE
SA1,"1999/02/09 15:30",1878.19,22.13,TRADE
SA1,"1999/02/09 16:00",1907.03833,74.7,TRADE
SA1,"1999/02/09 16:30",1923.69333,64.74,TRADE
SA1,"1999/02/09 17:00",1910.99833,64.74,TRADE
SA1,"1999/02/09 17:30",1882.07333,64.74,TRADE
SA1,"1999/02/09 18:00",1821.01333,64.73,TRADE
SA1,"1999/02/09 18:30",1800.06,50.98,TRADE
SA1,"1999/02/09 19:00",1769.835,51.69,TRADE
SA1,"1999/02/09 19:30",1759.255,52.4,TRADE
SA1,"1999/02/09 20:00",1746.89167,51.69,TRADE
SA1,"1999/02/09 20:30",1786.44167,49.9,TRADE
SA1,"1999/02/09 21:00",1787.77667,46.66,TRADE
SA1,"1999/02/09 21:30",1737.225,79.08,TRADE
SA1,"1999/02/09 22:00",1672.97333,160.88,TRADE
SA1,"1999/02/09 22:30",1583.09,99.52,TRADE
SA1,"1999/02/09 23:00",1558.4,99.52,TRADE
SA1,"1999/02/09 23:30",1560.81833,79.71,TRADE
SA1,"1999/02/10 00:00",1585.07333,38.17,TRADE
SA1,"1999/02/10 00:30",1563.67333,38.17,TRADE
SA1,"1999/02/10 01:00",1568.83833,38.17,TRADE
SA1,"1999/02/10 01:30",1475.33167,27.2,TRADE
SA1,"1999/02/10 02:00",1378.435,27.2,TRADE
SA1,"1999/02/10 02:30",1283.93,19.11,TRADE
SA1,"1999/02/10 03:00",1250.77,16.92,TRADE
SA1,"1999/02/10 03:30",1244.77333,16.68,TRADE
SA1,"1999/02/10 04:00",1220.66,16.44,TRADE
SA1,"1999/02/10 04:30",1231.52,18.21,TRADE
SA1,"1999/02/10 05:00",1259.96833,19.08,TRADE
SA1,"1999/02/10 05:30",1295.62833,25.01,TRADE
SA1,"1999/02/10 06:00",1388.12167,30.92,TRADE
SA1,"1999/02/10 06:30",1459.475,42.81,TRADE
SA1,"1999/02/10 07:00",1613.285,160.87,TRADE
SA1,"1999/02/10 07:30",1715.64167,143.27,TRADE
SA1,"1999/02/10 08:00",1749.725,72.84,TRADE
SA1,"1999/02/10 08:30",1841.65,105.93,TRADE
SA1,"1999/02/10 09:00",1933.75833,105.93,TRADE
SA1,"1999/02/10 09:30",1995.12,160.87,TRADE
SA1,"1999/02/10 10:00",2025.165,102.69,TRADE
SA1,"1999/02/10 10:30",2075.94333,105.94,TRADE
SA1,"1999/02/10 11:00",2104.23167,87.62,TRADE
SA1,"1999/02/10 11:30",2137.33,72.85,TRADE
