REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"1999/06/02 05:00",1043.865,14.69,TRADE
SA1,"1999/06/02 05:30",1041.40833,19.17,TRADE
SA1,"1999/06/02 06:00",1055.40167,19.55,TRADE
SA1,"1999/06/02 06:30",1098.00167,28.42,TRADE
SA1,"1999/06/02 07:00",1196.04333,35.65,TRADE
SA1,"1999/06/02 07:30",1311.03833,37.79,TRADE
SA1,"1999/06/02 08:00",1437.45333,106.35,TRADE
SA1,"1999/06/02 08:30",1527.52833,63.74,TRADE
SA1,"1999/06/02 09:00",1578.17,74.44,TRADE
SA1,"1999/06/02 09:30",1580.70667,60.91,TRADE
SA1,"1999/06/02 10:00",1578.31,60.33,TRADE
SA1,"1999/06/02 10:30",1539.56333,83.38,TRADE
SA1,"1999/06/02 11:00",1510.92,40.67,TRADE
SA1,"1999/06/02 11:30",1498.74667,47.29,TRADE
SA1,"1999/06/02 12:00",1490.81167,42.52,TRADE
SA1,"1999/06/02 12:30",1485.03167,40.11,TRADE
SA1,"1999/06/02 13:00",1469.85167,40.19,TRADE
SA1,"1999/06/02 13:30",1476.475,56.44,TRADE
SA1,"1999/06/02 14:00",1497.40833,54.61,TRADE
SA1,"1999/06/02 14:30",1489.015,48.92,TRADE
SA1,"1999/06/02 15:00",1472.90167,42.12,TRADE
SA1,"1999/06/02 15:30",1470.63333,45.23,TRADE
SA1,"1999/06/02 16:00",1446.05833,36.28,TRADE
SA1,"1999/06/02 16:30",1438.91333,37.3,TRADE
SA1,"1999/06/02 17:00",1450.34667,38.92,TRADE
SA1,"1999/06/02 17:30",1486.84167,44.19,TRADE
SA1,"1999/06/02 18:00",1591.27833,51.33,TRADE
SA1,"1999/06/02 18:30",1714.18,64.8,TRADE
SA1,"1999/06/02 19:00",1740.84333,54.87,TRADE
SA1,"1999/06/02 19:30",1711.78167,44.26,TRADE
SA1,"1999/06/02 20:00",1663.77833,60.91,TRADE
SA1,"1999/06/02 20:30",1655.23333,41.96,TRADE
SA1,"1999/06/02 21:00",1619.255,37.11,TRADE
SA1,"1999/06/02 21:30",1590.53667,37.33,TRADE
SA1,"1999/06/02 22:00",1565.10833,33.94,TRADE
SA1,"1999/06/02 22:30",1512.78,28.37,TRADE
SA1,"1999/06/02 23:00",1501.50833,26.18,TRADE
SA1,"1999/06/02 23:30",1452.99667,37.22,TRADE
SA1,"1999/06/03 00:00",1458.57833,38.08,TRADE
SA1,"1999/06/03 00:30",1490.06167,38.08,TRADE
SA1,"1999/06/03 01:00",1535.90833,38.09,TRADE
SA1,"1999/06/03 01:30",1455.22167,40.54,TRADE
SA1,"1999/06/03 02:00",1366.47667,36.33,TRADE
SA1,"1999/06/03 02:30",1277.47833,29.56,TRADE
SA1,"1999/06/03 03:00",1204.16,27.47,TRADE
SA1,"1999/06/03 03:30",1143.66,21.25,TRADE
SA1,"1999/06/03 04:00",1101.75333,16.63,TRADE
SA1,"1999/06/03 04:30",1083,19.08,TRADE
SA1,"1999/06/03 05:00",1054.85,15.72,TRADE
SA1,"1999/06/03 05:30",1060.49667,12.93,TRADE
SA1,"1999/06/03 06:00",1085.64,19.48,TRADE
SA1,"1999/06/03 06:30",1136.58167,28.05,TRADE
SA1,"1999/06/03 07:00",1231.005,33.88,TRADE
SA1,"1999/06/03 07:30",1344.38,39.16,TRADE
SA1,"1999/06/03 08:00",1473.99833,104.79,TRADE
SA1,"1999/06/03 08:30",1583.72667,149.5,TRADE
SA1,"1999/06/03 09:00",1607.48667,76.81,TRADE
SA1,"1999/06/03 09:30",1577.67833,72.86,TRADE
SA1,"1999/06/03 10:00",1570.92167,48.71,TRADE
SA1,"1999/06/03 10:30",1539.935,43.83,TRADE
SA1,"1999/06/03 11:00",1517.60833,51.42,TRADE
SA1,"1999/06/03 11:30",1505.70667,50.53,TRADE
SA1,"1999/06/03 12:00",1492.68833,58.49,TRADE
SA1,"1999/06/03 12:30",1484.93833,58.01,TRADE
SA1,"1999/06/03 13:00",1488.27,52.19,TRADE
SA1,"1999/06/03 13:30",1479.71833,51.52,TRADE
SA1,"1999/06/03 14:00",1492.23,49.94,TRADE
SA1,"1999/06/03 14:30",1485.485,49.79,TRADE
SA1,"1999/06/03 15:00",1475.04833,44.79,TRADE
SA1,"1999/06/03 15:30",1457.515,42.19,TRADE
SA1,"1999/06/03 16:00",1421.975,43.16,TRADE
SA1,"1999/06/03 16:30",1436.06333,40.44,TRADE
SA1,"1999/06/03 17:00",1435.155,48.19,TRADE
SA1,"1999/06/03 17:30",1491.89167,55.75,TRADE
SA1,"1999/06/03 18:00",1591.27333,118.12,TRADE
SA1,"1999/06/03 18:30",1736.02167,68.58,TRADE
SA1,"1999/06/03 19:00",1757.64167,81.28,TRADE
SA1,"1999/06/03 19:30",1746.26833,60.95,TRADE
SA1,"1999/06/03 20:00",1722.67667,60.91,TRADE
SA1,"1999/06/03 20:30",1693.52,40.65,TRADE
SA1,"1999/06/03 21:00",1674.90833,51.56,TRADE
SA1,"1999/06/03 21:30",1651.53333,96.59,TRADE
SA1,"1999/06/03 22:00",1611.68167,60.6,TRADE
SA1,"1999/06/03 22:30",1552.55167,31.77,TRADE
SA1,"1999/06/03 23:00",1546.53667,31.19,TRADE
SA1,"1999/06/03 23:30",1512.78667,39.99,TRADE
SA1,"1999/06/04 00:00",1516.91833,38.83,TRADE
SA1,"1999/06/04 00:30",1533.78,38.1,TRADE
SA1,"1999/06/04 01:00",1560.52667,38.08,TRADE
SA1,"1999/06/04 01:30",1484.63333,40.25,TRADE
SA1,"1999/06/04 02:00",1380.33667,36.26,TRADE
SA1,"1999/06/04 02:30",1282.91167,29.21,TRADE
SA1,"1999/06/04 03:00",1206.925,24.01,TRADE
SA1,"1999/06/04 03:30",1128.94833,19.67,TRADE
SA1,"1999/06/04 04:00",1073.935,15.44,TRADE
SA1,"1999/06/04 04:30",1061.26,16.31,TRADE
SA1,"1999/06/04 05:00",1039.94167,15.61,TRADE
SA1,"1999/06/04 05:30",1047.47667,19.53,TRADE
SA1,"1999/06/04 06:00",1076.04833,21.29,TRADE
SA1,"1999/06/04 06:30",1116.00333,28.79,TRADE
SA1,"1999/06/04 07:00",1197.32333,32.25,TRADE
SA1,"1999/06/04 07:30",1303.14167,37.11,TRADE
SA1,"1999/06/04 08:00",1410.025,46.97,TRADE
SA1,"1999/06/04 08:30",1501.34333,48.29,TRADE
SA1,"1999/06/04 09:00",1519.87167,48.81,TRADE
SA1,"1999/06/04 09:30",1521.24333,53.18,TRADE
SA1,"1999/06/04 10:00",1532.60333,53.63,TRADE
SA1,"1999/06/04 10:30",1511.81333,46.87,TRADE
SA1,"1999/06/04 11:00",1521.81,42.94,TRADE
SA1,"1999/06/04 11:30",1500.22833,44.28,TRADE
SA1,"1999/06/04 12:00",1494.47667,44.17,TRADE
SA1,"1999/06/04 12:30",1497.02,43.91,TRADE
SA1,"1999/06/04 13:00",1483.60167,40.91,TRADE
SA1,"1999/06/04 13:30",1481.58667,41.42,TRADE
SA1,"1999/06/04 14:00",1502.87667,41.26,TRADE
SA1,"1999/06/04 14:30",1491.17667,38.61,TRADE
SA1,"1999/06/04 15:00",1471.95167,38.04,TRADE
SA1,"1999/06/04 15:30",1452.64667,37.66,TRADE
SA1,"1999/06/04 16:00",1433.55167,31.26,TRADE
SA1,"1999/06/04 16:30",1416.25333,32.75,TRADE
SA1,"1999/06/04 17:00",1438.56833,36.7,TRADE
SA1,"1999/06/04 17:30",1476.3,42.33,TRADE
SA1,"1999/06/04 18:00",1556.21167,47.98,TRADE
SA1,"1999/06/04 18:30",1611.88667,40.43,TRADE
SA1,"1999/06/04 19:00",1607.32167,51.89,TRADE
SA1,"1999/06/04 19:30",1573.59667,55.36,TRADE
SA1,"1999/06/04 20:00",1538.16333,55.21,TRADE
SA1,"1999/06/04 20:30",1498.99667,42.25,TRADE
SA1,"1999/06/04 21:00",1475.68667,51.2,TRADE
SA1,"1999/06/04 21:30",1449.85167,25.94,TRADE
SA1,"1999/06/04 22:00",1434.27833,30.22,TRADE
SA1,"1999/06/04 22:30",1417.135,29.22,TRADE
SA1,"1999/06/04 23:00",1444.19833,29.22,TRADE
SA1,"1999/06/04 23:30",1436.22167,39.45,TRADE
SA1,"1999/06/05 00:00",1476.33167,38.08,TRADE
SA1,"1999/06/05 00:30",1499.36333,42.87,TRADE
SA1,"1999/06/05 01:00",1537.33,42.87,TRADE
SA1,"1999/06/05 01:30",1437.02167,38.08,TRADE
SA1,"1999/06/05 02:00",1302.97667,27.38,TRADE
SA1,"1999/06/05 02:30",1222.25,26.28,TRADE
SA1,"1999/06/05 03:00",1138.55,25.25,TRADE
SA1,"1999/06/05 03:30",1091.40167,23.27,TRADE
SA1,"1999/06/05 04:00",1032.07833,16.69,TRADE
SA1,"1999/06/05 04:30",1008.385,15.17,TRADE
SA1,"1999/06/05 05:00",993.59667,14.66,TRADE
SA1,"1999/06/05 05:30",983.54833,14.69,TRADE
SA1,"1999/06/05 06:00",970.32833,14.13,TRADE
SA1,"1999/06/05 06:30",985.02833,15.55,TRADE
SA1,"1999/06/05 07:00",1013.64833,15.8,TRADE
SA1,"1999/06/05 07:30",1045.84167,19.69,TRADE
SA1,"1999/06/05 08:00",1088.88833,24.5,TRADE
SA1,"1999/06/05 08:30",1148.25167,26.43,TRADE
SA1,"1999/06/05 09:00",1210.745,30.77,TRADE
SA1,"1999/06/05 09:30",1244.63333,30.74,TRADE
SA1,"1999/06/05 10:00",1276.70167,31.39,TRADE
SA1,"1999/06/05 10:30",1274.02833,32.42,TRADE
SA1,"1999/06/05 11:00",1283.48333,32.83,TRADE
SA1,"1999/06/05 11:30",1279.445,33.76,TRADE
SA1,"1999/06/05 12:00",1266.82,32.53,TRADE
SA1,"1999/06/05 12:30",1265.95667,32.2,TRADE
SA1,"1999/06/05 13:00",1269.575,26.9,TRADE
SA1,"1999/06/05 13:30",1266.22167,27.58,TRADE
SA1,"1999/06/05 14:00",1260.11333,23.67,TRADE
SA1,"1999/06/05 14:30",1248.435,22.26,TRADE
SA1,"1999/06/05 15:00",1229.84333,20.42,TRADE
SA1,"1999/06/05 15:30",1222.76167,18.47,TRADE
SA1,"1999/06/05 16:00",1213.66833,20.46,TRADE
SA1,"1999/06/05 16:30",1209.25167,20.85,TRADE
SA1,"1999/06/05 17:00",1226.89,26.95,TRADE
SA1,"1999/06/05 17:30",1291.135,33.03,TRADE
SA1,"1999/06/05 18:00",1403.00333,38.95,TRADE
SA1,"1999/06/05 18:30",1532.36333,67.05,TRADE
SA1,"1999/06/05 19:00",1539.09,73.57,TRADE
SA1,"1999/06/05 19:30",1506.63667,33.29,TRADE
SA1,"1999/06/05 20:00",1471.17833,32.5,TRADE
SA1,"1999/06/05 20:30",1441.33333,30.65,TRADE
SA1,"1999/06/05 21:00",1413.91333,27.81,TRADE
SA1,"1999/06/05 21:30",1392.06,26.3,TRADE
SA1,"1999/06/05 22:00",1364.12,26.41,TRADE
SA1,"1999/06/05 22:30",1334.61667,27.25,TRADE
SA1,"1999/06/05 23:00",1367.115,26.48,TRADE
SA1,"1999/06/05 23:30",1366.76167,32.74,TRADE
SA1,"1999/06/06 00:00",1409.33833,32.55,TRADE
SA1,"1999/06/06 00:30",1445.09333,29.87,TRADE
SA1,"1999/06/06 01:00",1478.66833,32,TRADE
SA1,"1999/06/06 01:30",1412.38333,31.54,TRADE
SA1,"1999/06/06 02:00",1306.27667,26.07,TRADE
SA1,"1999/06/06 02:30",1216.83,23.2,TRADE
SA1,"1999/06/06 03:00",1139.27,19.96,TRADE
SA1,"1999/06/06 03:30",1079.11667,17.27,TRADE
SA1,"1999/06/06 04:00",1027.22,15.34,TRADE
SA1,"1999/06/06 04:30",985.11167,11.44,TRADE
SA1,"1999/06/06 05:00",958.68333,8.98,TRADE
SA1,"1999/06/06 05:30",935.22333,9.61,TRADE
SA1,"1999/06/06 06:00",936.705,13.43,TRADE
SA1,"1999/06/06 06:30",924.895,13.55,TRADE
SA1,"1999/06/06 07:00",937.53667,13.64,TRADE
SA1,"1999/06/06 07:30",950.50667,13.62,TRADE
SA1,"1999/06/06 08:00",956.58667,15.4,TRADE
SA1,"1999/06/06 08:30",997.815,18.89,TRADE
SA1,"1999/06/06 09:00",1059.29833,20.92,TRADE
SA1,"1999/06/06 09:30",1100.76667,22.2,TRADE
SA1,"1999/06/06 10:00",1129.23167,23.3,TRADE
SA1,"1999/06/06 10:30",1142.02,22.41,TRADE
SA1,"1999/06/06 11:00",1161.67,23.08,TRADE
SA1,"1999/06/06 11:30",1168.01667,22.81,TRADE
SA1,"1999/06/06 12:00",1188.75333,23.85,TRADE
SA1,"1999/06/06 12:30",1209.19167,29.76,TRADE
SA1,"1999/06/06 13:00",1214.64167,27.3,TRADE
SA1,"1999/06/06 13:30",1217.09667,25.51,TRADE
SA1,"1999/06/06 14:00",1218.10167,25.36,TRADE
SA1,"1999/06/06 14:30",1208.70167,25.47,TRADE
SA1,"1999/06/06 15:00",1198.09167,24.46,TRADE
SA1,"1999/06/06 15:30",1185.34167,22.27,TRADE
SA1,"1999/06/06 16:00",1194.235,24.79,TRADE
SA1,"1999/06/06 16:30",1193.04833,23.9,TRADE
SA1,"1999/06/06 17:00",1203.45333,24.64,TRADE
SA1,"1999/06/06 17:30",1263.16,33.94,TRADE
SA1,"1999/06/06 18:00",1386.20833,44.75,TRADE
SA1,"1999/06/06 18:30",1513.725,81.78,TRADE
SA1,"1999/06/06 19:00",1531.67667,89,TRADE
SA1,"1999/06/06 19:30",1513.50167,64.65,TRADE
SA1,"1999/06/06 20:00",1492.19333,64.65,TRADE
SA1,"1999/06/06 20:30",1466.65833,33.24,TRADE
SA1,"1999/06/06 21:00",1457.155,33.24,TRADE
SA1,"1999/06/06 21:30",1432.50167,35.2,TRADE
SA1,"1999/06/06 22:00",1408.705,39.12,TRADE
SA1,"1999/06/06 22:30",1372.845,37.18,TRADE
SA1,"1999/06/06 23:00",1378.75,38.14,TRADE
SA1,"1999/06/06 23:30",1361.82667,38.71,TRADE
SA1,"1999/06/07 00:00",1381.03333,40.12,TRADE
SA1,"1999/06/07 00:30",1409.33667,52.72,TRADE
SA1,"1999/06/07 01:00",1465.075,52.72,TRADE
SA1,"1999/06/07 01:30",1408.27667,39.12,TRADE
SA1,"1999/06/07 02:00",1324.82667,33.84,TRADE
SA1,"1999/06/07 02:30",1229.25167,22.98,TRADE
SA1,"1999/06/07 03:00",1161.95667,21.7,TRADE
SA1,"1999/06/07 03:30",1109.99,18.99,TRADE
SA1,"1999/06/07 04:00",1067.64333,16.5,TRADE
SA1,"1999/06/07 04:30",1038.44167,15.73,TRADE
SA1,"1999/06/07 05:00",1029.25333,16.44,TRADE
SA1,"1999/06/07 05:30",1031.065,21.79,TRADE
SA1,"1999/06/07 06:00",1040.27167,17.11,TRADE
SA1,"1999/06/07 06:30",1091.66,23.92,TRADE
SA1,"1999/06/07 07:00",1199.70667,35.01,TRADE
SA1,"1999/06/07 07:30",1305.01667,36.78,TRADE
SA1,"1999/06/07 08:00",1447.955,59.2,TRADE
SA1,"1999/06/07 08:30",1542.78167,73.83,TRADE
SA1,"1999/06/07 09:00",1590.33,102,TRADE
SA1,"1999/06/07 09:30",1596.77167,81.2,TRADE
SA1,"1999/06/07 10:00",1611.48667,81.2,TRADE
SA1,"1999/06/07 10:30",1592.07333,61.84,TRADE
SA1,"1999/06/07 11:00",1570.68833,52.33,TRADE
SA1,"1999/06/07 11:30",1554.495,53.45,TRADE
SA1,"1999/06/07 12:00",1546.16333,55.09,TRADE
SA1,"1999/06/07 12:30",1553.86333,57.14,TRADE
SA1,"1999/06/07 13:00",1563.95833,54.7,TRADE
SA1,"1999/06/07 13:30",1555.97667,60.1,TRADE
SA1,"1999/06/07 14:00",1565.175,58.28,TRADE
SA1,"1999/06/07 14:30",1552.595,63.22,TRADE
SA1,"1999/06/07 15:00",1541.915,53.72,TRADE
SA1,"1999/06/07 15:30",1524.76667,48.58,TRADE
SA1,"1999/06/07 16:00",1510.255,52.44,TRADE
SA1,"1999/06/07 16:30",1505.22167,51.09,TRADE
SA1,"1999/06/07 17:00",1513.77333,48.77,TRADE
SA1,"1999/06/07 17:30",1561.68167,60.14,TRADE
SA1,"1999/06/07 18:00",1667.38833,76.96,TRADE
SA1,"1999/06/07 18:30",1793.91667,84.69,TRADE
SA1,"1999/06/07 19:00",1792.375,81.2,TRADE
SA1,"1999/06/07 19:30",1765.925,61.33,TRADE
SA1,"1999/06/07 20:00",1740.91667,60.91,TRADE
SA1,"1999/06/07 20:30",1726.93,42.99,TRADE
SA1,"1999/06/07 21:00",1685.48333,43.05,TRADE
SA1,"1999/06/07 21:30",1641.44333,40.42,TRADE
SA1,"1999/06/07 22:00",1612.57833,40.33,TRADE
SA1,"1999/06/07 22:30",1546.47667,33.09,TRADE
SA1,"1999/06/07 23:00",1529.49833,30.78,TRADE
SA1,"1999/06/07 23:30",1479.29333,38.57,TRADE
SA1,"1999/06/08 00:00",1490.80667,38.38,TRADE
SA1,"1999/06/08 00:30",1514.62833,37.79,TRADE
SA1,"1999/06/08 01:00",1553.85833,35.83,TRADE
SA1,"1999/06/08 01:30",1490.43,36.85,TRADE
SA1,"1999/06/08 02:00",1392.97,29.39,TRADE
SA1,"1999/06/08 02:30",1291.33,28.35,TRADE
SA1,"1999/06/08 03:00",1221.62,24.77,TRADE
SA1,"1999/06/08 03:30",1158.65167,23.88,TRADE
SA1,"1999/06/08 04:00",1110.47667,18,TRADE
SA1,"1999/06/08 04:30",1075.925,15.72,TRADE
SA1,"1999/06/08 05:00",1061.47667,13.72,TRADE
SA1,"1999/06/08 05:30",1081.04,22.73,TRADE
SA1,"1999/06/08 06:00",1099.32,19.78,TRADE
SA1,"1999/06/08 06:30",1149.27833,25.04,TRADE
SA1,"1999/06/08 07:00",1241.6,30.6,TRADE
SA1,"1999/06/08 07:30",1352.89167,34.85,TRADE
SA1,"1999/06/08 08:00",1480.975,52.34,TRADE
SA1,"1999/06/08 08:30",1582.295,80.86,TRADE
SA1,"1999/06/08 09:00",1607.95833,102,TRADE
SA1,"1999/06/08 09:30",1620.69667,76.55,TRADE
SA1,"1999/06/08 10:00",1616.26,73.59,TRADE
SA1,"1999/06/08 10:30",1584.89167,45.56,TRADE
SA1,"1999/06/08 11:00",1551.93333,42.62,TRADE
SA1,"1999/06/08 11:30",1529.72667,42.75,TRADE
SA1,"1999/06/08 12:00",1522.99833,45,TRADE
SA1,"1999/06/08 12:30",1527.61833,46.69,TRADE
SA1,"1999/06/08 13:00",1510.055,47.89,TRADE
SA1,"1999/06/08 13:30",1501.98667,49.73,TRADE
SA1,"1999/06/08 14:00",1504.16333,46.27,TRADE
SA1,"1999/06/08 14:30",1488.68,44.48,TRADE
SA1,"1999/06/08 15:00",1468.26167,42.42,TRADE
SA1,"1999/06/08 15:30",1459.04,39.37,TRADE
SA1,"1999/06/08 16:00",1456.98167,38.08,TRADE
SA1,"1999/06/08 16:30",1447.92,37.65,TRADE
SA1,"1999/06/08 17:00",1452.92833,37.99,TRADE
SA1,"1999/06/08 17:30",1508.01833,56.5,TRADE
SA1,"1999/06/08 18:00",1640.49333,75.56,TRADE
SA1,"1999/06/08 18:30",1783.135,85.4,TRADE
SA1,"1999/06/08 19:00",1795.245,75.98,TRADE
SA1,"1999/06/08 19:30",1762.34,57.28,TRADE
SA1,"1999/06/08 20:00",1725.32667,60.03,TRADE
SA1,"1999/06/08 20:30",1709.86167,45.79,TRADE
SA1,"1999/06/08 21:00",1673.59,46.08,TRADE
SA1,"1999/06/08 21:30",1635.13833,39.88,TRADE
SA1,"1999/06/08 22:00",1621.235,40.51,TRADE
SA1,"1999/06/08 22:30",1576.87333,31.68,TRADE
SA1,"1999/06/08 23:00",1564.92,30.01,TRADE
SA1,"1999/06/08 23:30",1507.76167,45.95,TRADE
SA1,"1999/06/09 00:00",1520.47833,41.08,TRADE
SA1,"1999/06/09 00:30",1543.72333,41.26,TRADE
SA1,"1999/06/09 01:00",1590.505,38.23,TRADE
SA1,"1999/06/09 01:30",1518.23,41.18,TRADE
SA1,"1999/06/09 02:00",1425.4,39.49,TRADE
SA1,"1999/06/09 02:30",1316.79667,32.17,TRADE
SA1,"1999/06/09 03:00",1241.09167,28.52,TRADE
SA1,"1999/06/09 03:30",1188.87167,22.73,TRADE
SA1,"1999/06/09 04:00",1141.89667,21.94,TRADE
SA1,"1999/06/09 04:30",1107.44,15.83,TRADE
SA1,"1999/06/09 05:00",1102.145,15.27,TRADE
SA1,"1999/06/09 05:30",1108.12833,20.05,TRADE
SA1,"1999/06/09 06:00",1125.67667,20.4,TRADE
SA1,"1999/06/09 06:30",1168.585,26.88,TRADE
SA1,"1999/06/09 07:00",1273.28667,31.08,TRADE
SA1,"1999/06/09 07:30",1392.54333,40.98,TRADE
SA1,"1999/06/09 08:00",1534,71.55,TRADE
SA1,"1999/06/09 08:30",1631.37167,72.99,TRADE
SA1,"1999/06/09 09:00",1639.17833,102,TRADE
SA1,"1999/06/09 09:30",1639.32167,81.2,TRADE
SA1,"1999/06/09 10:00",1632.015,81.2,TRADE
SA1,"1999/06/09 10:30",1598.485,55.47,TRADE
SA1,"1999/06/09 11:00",1576.78167,54.75,TRADE
SA1,"1999/06/09 11:30",1558.73667,52.95,TRADE
SA1,"1999/06/09 12:00",1561.75167,49.48,TRADE
SA1,"1999/06/09 12:30",1540.88,52.44,TRADE
SA1,"1999/06/09 13:00",1535.34833,52.43,TRADE
SA1,"1999/06/09 13:30",1535.395,50.32,TRADE
SA1,"1999/06/09 14:00",1548.605,48.56,TRADE
SA1,"1999/06/09 14:30",1535.75333,55.88,TRADE
SA1,"1999/06/09 15:00",1542.01833,60.05,TRADE
SA1,"1999/06/09 15:30",1514.22667,54.85,TRADE
SA1,"1999/06/09 16:00",1504.955,47.43,TRADE
SA1,"1999/06/09 16:30",1495.5,45.1,TRADE
SA1,"1999/06/09 17:00",1489.52333,43.67,TRADE
SA1,"1999/06/09 17:30",1548.48833,57.77,TRADE
SA1,"1999/06/09 18:00",1681.335,93.37,TRADE
SA1,"1999/06/09 18:30",1823.445,95.49,TRADE
SA1,"1999/06/09 19:00",1844.13667,66.31,TRADE
SA1,"1999/06/09 19:30",1796.54833,52.1,TRADE
SA1,"1999/06/09 20:00",1769.01167,46.36,TRADE
SA1,"1999/06/09 20:30",1730.635,42.08,TRADE
SA1,"1999/06/09 21:00",1683.58333,39.38,TRADE
SA1,"1999/06/09 21:30",1648.515,43.81,TRADE
SA1,"1999/06/09 22:00",1632.985,38.9,TRADE
SA1,"1999/06/09 22:30",1570.75667,33.12,TRADE
SA1,"1999/06/09 23:00",1566.38667,29.8,TRADE
SA1,"1999/06/09 23:30",1517.99,37.39,TRADE
SA1,"1999/06/10 00:00",1499.15,34.46,TRADE
SA1,"1999/06/10 00:30",1528.22333,34.99,TRADE
SA1,"1999/06/10 01:00",1589.04667,38.08,TRADE
SA1,"1999/06/10 01:30",1508.765,34.38,TRADE
SA1,"1999/06/10 02:00",1410.91,27.04,TRADE
SA1,"1999/06/10 02:30",1325.27,26.61,TRADE
SA1,"1999/06/10 03:00",1231.62333,21.7,TRADE
SA1,"1999/06/10 03:30",1183.11,17.41,TRADE
SA1,"1999/06/10 04:00",1121.54,15.92,TRADE
SA1,"1999/06/10 04:30",1086.19333,8.63,TRADE
SA1,"1999/06/10 05:00",1066.92333,9.37,TRADE
SA1,"1999/06/10 05:30",1069.225,11.52,TRADE
SA1,"1999/06/10 06:00",1108.80667,15.87,TRADE
SA1,"1999/06/10 06:30",1154.375,20.8,TRADE
SA1,"1999/06/10 07:00",1249.33,23.33,TRADE
SA1,"1999/06/10 07:30",1378.89,39.38,TRADE
SA1,"1999/06/10 08:00",1508.28833,57.92,TRADE
SA1,"1999/06/10 08:30",1612.2,96.93,TRADE
SA1,"1999/06/10 09:00",1800.34667,2830.81,TRADE
SA1,"1999/06/10 09:30",1637.01333,124.77,TRADE
SA1,"1999/06/10 10:00",1627.80167,94.17,TRADE
SA1,"1999/06/10 10:30",1592.3,41.43,TRADE
SA1,"1999/06/10 11:00",1572.20167,38.08,TRADE
