REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"1999/01/02 00:30",1387.11,40.04,TRADE
SA1,"1999/01/02 01:00",1375.07167,30.48,TRADE
SA1,"1999/01/02 01:30",1255.14833,17.17,TRADE
SA1,"1999/01/02 02:00",1176.91,15.06,TRADE
SA1,"1999/01/02 02:30",1105.08833,10.82,TRADE
SA1,"1999/01/02 03:00",1055.01667,9.51,TRADE
SA1,"1999/01/02 03:30",1048.51833,11.91,TRADE
SA1,"1999/01/02 04:00",1018.01167,9.37,TRADE
SA1,"1999/01/02 04:30",1013.55833,9.63,TRADE
SA1,"1999/01/02 05:00",1012.205,9.36,TRADE
SA1,"1999/01/02 05:30",1019.37333,11.37,TRADE
SA1,"1999/01/02 06:00",1017.65333,10.64,TRADE
SA1,"1999/01/02 06:30",1050.78833,13.75,TRADE
SA1,"1999/01/02 07:00",1093.48,15.46,TRADE
SA1,"1999/01/02 07:30",1151.60833,17.04,TRADE
SA1,"1999/01/02 08:00",1200.615,18.97,TRADE
SA1,"1999/01/02 08:30",1286.83833,23.66,TRADE
SA1,"1999/01/02 09:00",1373.985,24.45,TRADE
SA1,"1999/01/02 09:30",1438.55,24.47,TRADE
SA1,"1999/01/02 10:00",1512.74667,26.1,TRADE
SA1,"1999/01/02 10:30",1575.10167,25.82,TRADE
SA1,"1999/01/02 11:00",1630.10833,26.1,TRADE
SA1,"1999/01/02 11:30",1710.80833,29.73,TRADE
SA1,"1999/01/02 12:00",1752.28833,30.14,TRADE
SA1,"1999/01/02 12:30",1790.385,31.88,TRADE
SA1,"1999/01/02 13:00",1820.57667,35.07,TRADE
SA1,"1999/01/02 13:30",1833.77,44.04,TRADE
SA1,"1999/01/02 14:00",1850.35167,42.24,TRADE
SA1,"1999/01/02 14:30",1827.51667,35.7,TRADE
SA1,"1999/01/02 15:00",1844.29167,40.2,TRADE
SA1,"1999/01/02 15:30",1871.15833,622.19,TRADE
SA1,"1999/01/02 16:00",1863.00333,44.11,TRADE
SA1,"1999/01/02 16:30",1851.81,41.19,TRADE
SA1,"1999/01/02 17:00",1850.37333,55.29,TRADE
SA1,"1999/01/02 17:30",1854.215,42,TRADE
SA1,"1999/01/02 18:00",1806.04,40.08,TRADE
SA1,"1999/01/02 18:30",1757.63167,31.47,TRADE
SA1,"1999/01/02 19:00",1716.69333,29.9,TRADE
SA1,"1999/01/02 19:30",1667.99,31.95,TRADE
SA1,"1999/01/02 20:00",1630.66,36.62,TRADE
SA1,"1999/01/02 20:30",1617.265,36.55,TRADE
SA1,"1999/01/02 21:00",1601.44167,31.7,TRADE
SA1,"1999/01/02 21:30",1557.975,27.15,TRADE
SA1,"1999/01/02 22:00",1500.925,23.32,TRADE
SA1,"1999/01/02 22:30",1450.42833,22.18,TRADE
SA1,"1999/01/02 23:00",1437.38333,23.33,TRADE
SA1,"1999/01/02 23:30",1432.775,29.38,TRADE
SA1,"1999/01/03 00:00",1456.355,27.63,TRADE
SA1,"1999/01/03 00:30",1419.125,31.36,TRADE
SA1,"1999/01/03 01:00",1419.4,34.29,TRADE
SA1,"1999/01/03 01:30",1294.94833,24.29,TRADE
SA1,"1999/01/03 02:00",1187.26167,18.74,TRADE
SA1,"1999/01/03 02:30",1126.69833,17.36,TRADE
SA1,"1999/01/03 03:00",1093.49667,16.3,TRADE
SA1,"1999/01/03 03:30",1078.835,14.72,TRADE
SA1,"1999/01/03 04:00",1045.4,13.25,TRADE
SA1,"1999/01/03 04:30",1011.27333,14.43,TRADE
SA1,"1999/01/03 05:00",1004.59833,13.38,TRADE
SA1,"1999/01/03 05:30",1019.62333,13.88,TRADE
SA1,"1999/01/03 06:00",1009.20833,13.16,TRADE
SA1,"1999/01/03 06:30",1006.30333,13.24,TRADE
SA1,"1999/01/03 07:00",1022.64167,15.2,TRADE
SA1,"1999/01/03 07:30",1054.93333,16.41,TRADE
SA1,"1999/01/03 08:00",1071.31833,18.09,TRADE
SA1,"1999/01/03 08:30",1112.67833,20.56,TRADE
SA1,"1999/01/03 09:00",1159.56833,21.52,TRADE
SA1,"1999/01/03 09:30",1220.61667,24.71,TRADE
SA1,"1999/01/03 10:00",1257.68667,24.58,TRADE
SA1,"1999/01/03 10:30",1322.82833,24.82,TRADE
SA1,"1999/01/03 11:00",1375.39833,24.58,TRADE
SA1,"1999/01/03 11:30",1438.46667,26.14,TRADE
SA1,"1999/01/03 12:00",1493.66833,26.6,TRADE
SA1,"1999/01/03 12:30",1513.78167,26.25,TRADE
SA1,"1999/01/03 13:00",1562.82833,27.41,TRADE
SA1,"1999/01/03 13:30",1565.885,30.94,TRADE
SA1,"1999/01/03 14:00",1583.26667,31.79,TRADE
SA1,"1999/01/03 14:30",1595.33167,34.73,TRADE
SA1,"1999/01/03 15:00",1613.73,34.95,TRADE
SA1,"1999/01/03 15:30",1626.71167,34.98,TRADE
SA1,"1999/01/03 16:00",1661.06167,35.31,TRADE
SA1,"1999/01/03 16:30",1663.79667,32.8,TRADE
SA1,"1999/01/03 17:00",1690.79333,32.84,TRADE
SA1,"1999/01/03 17:30",1664.48,31.75,TRADE
SA1,"1999/01/03 18:00",1657.17833,31.8,TRADE
SA1,"1999/01/03 18:30",1643.51167,28.73,TRADE
SA1,"1999/01/03 19:00",1597.92167,28.59,TRADE
SA1,"1999/01/03 19:30",1585.56167,25.83,TRADE
SA1,"1999/01/03 20:00",1546.13667,24.68,TRADE
SA1,"1999/01/03 20:30",1541.43833,24.66,TRADE
SA1,"1999/01/03 21:00",1538.02,24.33,TRADE
SA1,"1999/01/03 21:30",1497.77,24.59,TRADE
SA1,"1999/01/03 22:00",1441.73833,22.46,TRADE
SA1,"1999/01/03 22:30",1370.34833,19.56,TRADE
SA1,"1999/01/03 23:00",1362.41833,21.24,TRADE
SA1,"1999/01/03 23:30",1371.44333,27.53,TRADE
SA1,"1999/01/04 00:00",1408.05,25.8,TRADE
SA1,"1999/01/04 00:30",1393.31667,28.61,TRADE
SA1,"1999/01/04 01:00",1396.495,29.69,TRADE
SA1,"1999/01/04 01:30",1291.07667,22.33,TRADE
SA1,"1999/01/04 02:00",1202.33667,17.4,TRADE
SA1,"1999/01/04 02:30",1142.65833,15.59,TRADE
SA1,"1999/01/04 03:00",1095.925,13.57,TRADE
SA1,"1999/01/04 03:30",1075.395,11.27,TRADE
SA1,"1999/01/04 04:00",1053.22833,10.61,TRADE
SA1,"1999/01/04 04:30",1063.27167,13.81,TRADE
SA1,"1999/01/04 05:00",1076.455,13.92,TRADE
SA1,"1999/01/04 05:30",1090.46167,15.34,TRADE
SA1,"1999/01/04 06:00",1113.92167,16.68,TRADE
SA1,"1999/01/04 06:30",1138.65,16.9,TRADE
SA1,"1999/01/04 07:00",1230.84167,21.76,TRADE
SA1,"1999/01/04 07:30",1315.27,20.74,TRADE
SA1,"1999/01/04 08:00",1392.00667,33.51,TRADE
SA1,"1999/01/04 08:30",1484.19167,39.27,TRADE
SA1,"1999/01/04 09:00",1562.955,41.25,TRADE
SA1,"1999/01/04 09:30",1613.18167,36.22,TRADE
SA1,"1999/01/04 10:00",1672.08,36.22,TRADE
SA1,"1999/01/04 10:30",1736.57333,36.22,TRADE
SA1,"1999/01/04 11:00",1791.745,36.22,TRADE
SA1,"1999/01/04 11:30",1838.01833,43.81,TRADE
SA1,"1999/01/04 12:00",1884.58667,45.31,TRADE
SA1,"1999/01/04 12:30",1915.30167,51.67,TRADE
SA1,"1999/01/04 13:00",1978.695,106.67,TRADE
SA1,"1999/01/04 13:30",2044.58333,157.9,TRADE
SA1,"1999/01/04 14:00",2109.13,193.16,TRADE
SA1,"1999/01/04 14:30",2113.14,130.91,TRADE
SA1,"1999/01/04 15:00",2164.10167,160.93,TRADE
SA1,"1999/01/04 15:30",2188.65,92.24,TRADE
SA1,"1999/01/04 16:00",2215.3,67.7,TRADE
SA1,"1999/01/04 16:30",2228.17833,66.61,TRADE
SA1,"1999/01/04 17:00",2220.98333,63.99,TRADE
SA1,"1999/01/04 17:30",2198.105,50.1,TRADE
SA1,"1999/01/04 18:00",2105.55333,47.69,TRADE
SA1,"1999/01/04 18:30",2043.63333,107.53,TRADE
SA1,"1999/01/04 19:00",1999.31167,160.93,TRADE
SA1,"1999/01/04 19:30",1941.17167,63.73,TRADE
SA1,"1999/01/04 20:00",1906.18333,44.05,TRADE
SA1,"1999/01/04 20:30",1908.57833,38.71,TRADE
SA1,"1999/01/04 21:00",1913.02333,36.67,TRADE
SA1,"1999/01/04 21:30",1865.61333,33.97,TRADE
SA1,"1999/01/04 22:00",1791.13833,31.82,TRADE
SA1,"1999/01/04 22:30",1729.97167,61.66,TRADE
SA1,"1999/01/04 23:00",1680.31833,31.37,TRADE
SA1,"1999/01/04 23:30",1610.73667,41.25,TRADE
SA1,"1999/01/05 00:00",1616.79833,41.25,TRADE
SA1,"1999/01/05 00:30",1597.38333,41.25,TRADE
SA1,"1999/01/05 01:00",1598.695,41.25,TRADE
SA1,"1999/01/05 01:30",1499.19667,24.2,TRADE
SA1,"1999/01/05 02:00",1387.15667,19.27,TRADE
SA1,"1999/01/05 02:30",1323.78333,17.43,TRADE
SA1,"1999/01/05 03:00",1275.23,17.34,TRADE
SA1,"1999/01/05 03:30",1274.65833,24.96,TRADE
SA1,"1999/01/05 04:00",1245.76667,21.23,TRADE
SA1,"1999/01/05 04:30",1233.03833,17.88,TRADE
SA1,"1999/01/05 05:00",1236.15667,16.98,TRADE
SA1,"1999/01/05 05:30",1256.56833,17.25,TRADE
SA1,"1999/01/05 06:00",1290.13167,19.35,TRADE
SA1,"1999/01/05 06:30",1334.26167,20.24,TRADE
SA1,"1999/01/05 07:00",1440.96833,24.96,TRADE
SA1,"1999/01/05 07:30",1530.43,41.25,TRADE
SA1,"1999/01/05 08:00",1602.32167,41.25,TRADE
SA1,"1999/01/05 08:30",1690.08333,41.25,TRADE
SA1,"1999/01/05 09:00",1764.235,42.29,TRADE
SA1,"1999/01/05 09:30",1830.525,40.97,TRADE
SA1,"1999/01/05 10:00",1920.31,43.86,TRADE
SA1,"1999/01/05 10:30",2015.07167,51.57,TRADE
SA1,"1999/01/05 11:00",2092.06667,160.93,TRADE
SA1,"1999/01/05 11:30",2157.91333,160.93,TRADE
SA1,"1999/01/05 12:00",2202.075,145.66,TRADE
SA1,"1999/01/05 12:30",2232.365,75.55,TRADE
SA1,"1999/01/05 13:00",2277.55833,171.39,TRADE
SA1,"1999/01/05 13:30",2280.52333,147.88,TRADE
SA1,"1999/01/05 14:00",2286.01833,117.88,TRADE
SA1,"1999/01/05 14:30",2263.55,103.63,TRADE
SA1,"1999/01/05 15:00",2303.205,145.19,TRADE
SA1,"1999/01/05 15:30",2310.06333,168.01,TRADE
SA1,"1999/01/05 16:00",2288.92,137.55,TRADE
SA1,"1999/01/05 16:30",2297.73167,103.64,TRADE
SA1,"1999/01/05 17:00",2282.73333,159.04,TRADE
SA1,"1999/01/05 17:30",2232.04667,53.38,TRADE
SA1,"1999/01/05 18:00",2168.15333,52.93,TRADE
SA1,"1999/01/05 18:30",2113.76667,52.91,TRADE
SA1,"1999/01/05 19:00",2063.51333,52.91,TRADE
SA1,"1999/01/05 19:30",2013.175,52.91,TRADE
SA1,"1999/01/05 20:00",1952.47333,49.35,TRADE
SA1,"1999/01/05 20:30",1931.49333,48.29,TRADE
SA1,"1999/01/05 21:00",1929.97833,31.37,TRADE
SA1,"1999/01/05 21:30",1896.88833,31.37,TRADE
SA1,"1999/01/05 22:00",1848.985,31.37,TRADE
SA1,"1999/01/05 22:30",1784.12833,31.37,TRADE
SA1,"1999/01/05 23:00",1739.45333,31.37,TRADE
SA1,"1999/01/05 23:30",1724.30167,41.25,TRADE
SA1,"1999/01/06 00:00",1731.31,41.25,TRADE
SA1,"1999/01/06 00:30",1700.96833,41.25,TRADE
SA1,"1999/01/06 01:00",1688.575,41.25,TRADE
SA1,"1999/01/06 01:30",1564.94667,23.72,TRADE
SA1,"1999/01/06 02:00",1463.91333,24.96,TRADE
SA1,"1999/01/06 02:30",1413.75833,24.96,TRADE
SA1,"1999/01/06 03:00",1366.27167,24.96,TRADE
SA1,"1999/01/06 03:30",1347.97667,24.96,TRADE
SA1,"1999/01/06 04:00",1322.83333,24.96,TRADE
SA1,"1999/01/06 04:30",1323.31833,24.76,TRADE
SA1,"1999/01/06 05:00",1354.73333,24.77,TRADE
SA1,"1999/01/06 05:30",1360.58333,24.76,TRADE
SA1,"1999/01/06 06:00",1406.89167,24.76,TRADE
SA1,"1999/01/06 06:30",1446.01833,24.77,TRADE
SA1,"1999/01/06 07:00",1568.96167,28.18,TRADE
SA1,"1999/01/06 07:30",1675.19167,43.29,TRADE
SA1,"1999/01/06 08:00",1752.245,43.34,TRADE
SA1,"1999/01/06 08:30",1885.02333,43.37,TRADE
SA1,"1999/01/06 09:00",1998.86667,43.43,TRADE
SA1,"1999/01/06 09:30",2026.265,57.12,TRADE
SA1,"1999/01/06 10:00",2126.065,657.21,TRADE
SA1,"1999/01/06 10:30",2152.87667,85.56,TRADE
SA1,"1999/01/06 11:00",2207.44833,85.81,TRADE
SA1,"1999/01/06 11:30",2262.14,123.49,TRADE
SA1,"1999/01/06 12:00",2284.03833,161,TRADE
SA1,"1999/01/06 12:30",2306.50167,148.94,TRADE
SA1,"1999/01/06 13:00",2342.00833,2955.91,TRADE
SA1,"1999/01/06 13:30",2344.32667,1279.41,TRADE
SA1,"1999/01/06 14:00",2360.44333,2397.09,TRADE
SA1,"1999/01/06 14:30",2346.025,1838.21,TRADE
SA1,"1999/01/06 15:00",2333.50667,101.02,TRADE
SA1,"1999/01/06 15:30",2345.925,161.66,TRADE
SA1,"1999/01/06 16:00",2335.455,161.49,TRADE
SA1,"1999/01/06 16:30",2321.29833,1838.21,TRADE
SA1,"1999/01/06 17:00",2246.32,145.64,TRADE
SA1,"1999/01/06 17:30",2184.48833,135.81,TRADE
SA1,"1999/01/06 18:00",2081.045,74.8,TRADE
SA1,"1999/01/06 18:30",2005.41833,35.74,TRADE
SA1,"1999/01/06 19:00",1935.255,35.74,TRADE
SA1,"1999/01/06 19:30",1870.83,33.19,TRADE
SA1,"1999/01/06 20:00",1828.65167,35.72,TRADE
SA1,"1999/01/06 20:30",1812.46167,34.87,TRADE
SA1,"1999/01/06 21:00",1809.83833,35.73,TRADE
SA1,"1999/01/06 21:30",1782.07333,35.73,TRADE
SA1,"1999/01/06 22:00",1747.33667,35.72,TRADE
SA1,"1999/01/06 22:30",1685.53667,32.66,TRADE
SA1,"1999/01/06 23:00",1667.13333,35.72,TRADE
SA1,"1999/01/06 23:30",1662.15,39.66,TRADE
SA1,"1999/01/07 00:00",1691.13833,40.96,TRADE
SA1,"1999/01/07 00:30",1646.67667,40.96,TRADE
SA1,"1999/01/07 01:00",1639.27833,38.45,TRADE
SA1,"1999/01/07 01:30",1526.06167,24.89,TRADE
SA1,"1999/01/07 02:00",1423.365,20.22,TRADE
SA1,"1999/01/07 02:30",1362.84667,18.31,TRADE
SA1,"1999/01/07 03:00",1338.59667,17.45,TRADE
SA1,"1999/01/07 03:30",1322.17333,17.32,TRADE
SA1,"1999/01/07 04:00",1302.81833,17.11,TRADE
SA1,"1999/01/07 04:30",1296.41167,18.48,TRADE
SA1,"1999/01/07 05:00",1317.785,18.66,TRADE
SA1,"1999/01/07 05:30",1332.315,19.32,TRADE
SA1,"1999/01/07 06:00",1383.08833,22.44,TRADE
SA1,"1999/01/07 06:30",1397.02833,22.8,TRADE
SA1,"1999/01/07 07:00",1493.44833,24.97,TRADE
SA1,"1999/01/07 07:30",1562.455,35.69,TRADE
SA1,"1999/01/07 08:00",1607.81667,43.1,TRADE
SA1,"1999/01/07 08:30",1644.24333,43.93,TRADE
SA1,"1999/01/07 09:00",1685.82167,45.49,TRADE
SA1,"1999/01/07 09:30",1688.07667,41.14,TRADE
SA1,"1999/01/07 10:00",1684.11667,43.08,TRADE
SA1,"1999/01/07 10:30",1710.43667,57.74,TRADE
SA1,"1999/01/07 11:00",1712.03167,56.61,TRADE
SA1,"1999/01/07 11:30",1722.52333,87.27,TRADE
SA1,"1999/01/07 12:00",1707.10833,81.22,TRADE
SA1,"1999/01/07 12:30",1693.865,52.24,TRADE
SA1,"1999/01/07 13:00",1713.57667,51.65,TRADE
SA1,"1999/01/07 13:30",1733.47,53.42,TRADE
SA1,"1999/01/07 14:00",1750.17,51.52,TRADE
SA1,"1999/01/07 14:30",1729.88833,46.4,TRADE
SA1,"1999/01/07 15:00",1735.44167,53.4,TRADE
SA1,"1999/01/07 15:30",1765.11333,52.43,TRADE
SA1,"1999/01/07 16:00",1735.47333,39.95,TRADE
SA1,"1999/01/07 16:30",1728.20833,47.96,TRADE
SA1,"1999/01/07 17:00",1713.95167,47.61,TRADE
SA1,"1999/01/07 17:30",1675.67667,32.09,TRADE
SA1,"1999/01/07 18:00",1597.35,33.41,TRADE
SA1,"1999/01/07 18:30",1544.07167,30.24,TRADE
SA1,"1999/01/07 19:00",1504.41333,33.13,TRADE
SA1,"1999/01/07 19:30",1467.08667,30.24,TRADE
SA1,"1999/01/07 20:00",1457.43167,33.9,TRADE
SA1,"1999/01/07 20:30",1469.80167,35.72,TRADE
SA1,"1999/01/07 21:00",1447.46667,32.06,TRADE
SA1,"1999/01/07 21:30",1413.86333,28.85,TRADE
SA1,"1999/01/07 22:00",1387.84833,23.71,TRADE
SA1,"1999/01/07 22:30",1359.965,24.4,TRADE
SA1,"1999/01/07 23:00",1375.815,25,TRADE
SA1,"1999/01/07 23:30",1377.955,40.95,TRADE
SA1,"1999/01/08 00:00",1431.29167,40.96,TRADE
SA1,"1999/01/08 00:30",1429.36167,40.96,TRADE
SA1,"1999/01/08 01:00",1447.30167,40.96,TRADE
SA1,"1999/01/08 01:30",1332.13833,21.33,TRADE
SA1,"1999/01/08 02:00",1234.945,17.27,TRADE
SA1,"1999/01/08 02:30",1168.80167,16.14,TRADE
SA1,"1999/01/08 03:00",1152.29,15.85,TRADE
SA1,"1999/01/08 03:30",1135.22167,15.47,TRADE
SA1,"1999/01/08 04:00",1134.25667,15.4,TRADE
SA1,"1999/01/08 04:30",1131.19333,14.98,TRADE
SA1,"1999/01/08 05:00",1140.32667,15.17,TRADE
SA1,"1999/01/08 05:30",1169.41833,18.34,TRADE
SA1,"1999/01/08 06:00",1221.04667,19.74,TRADE
SA1,"1999/01/08 06:30",1253.87167,21.66,TRADE
SA1,"1999/01/08 07:00",1317.90833,27,TRADE
SA1,"1999/01/08 07:30",1401.17667,43.26,TRADE
SA1,"1999/01/08 08:00",1453.01,43.06,TRADE
SA1,"1999/01/08 08:30",1491.2,44.12,TRADE
SA1,"1999/01/08 09:00",1533.56,43.27,TRADE
SA1,"1999/01/08 09:30",1559.595,41.14,TRADE
SA1,"1999/01/08 10:00",1581.02333,40.96,TRADE
SA1,"1999/01/08 10:30",1597.755,35.72,TRADE
SA1,"1999/01/08 11:00",1617.69667,35.74,TRADE
SA1,"1999/01/08 11:30",1641.97333,43.28,TRADE
SA1,"1999/01/08 12:00",1642.16667,43.27,TRADE
SA1,"1999/01/08 12:30",1666.335,51.13,TRADE
SA1,"1999/01/08 13:00",1688.175,51.13,TRADE
SA1,"1999/01/08 13:30",1705.725,51.15,TRADE
SA1,"1999/01/08 14:00",1749.90167,55.3,TRADE
SA1,"1999/01/08 14:30",1777.68167,53.27,TRADE
SA1,"1999/01/08 15:00",1823.70833,53.26,TRADE
SA1,"1999/01/08 15:30",1851.32833,51.16,TRADE
SA1,"1999/01/08 16:00",1863.775,142.61,TRADE
SA1,"1999/01/08 16:30",1886.75833,160.91,TRADE
SA1,"1999/01/08 17:00",1893.03333,160.91,TRADE
SA1,"1999/01/08 17:30",1872.30667,160.91,TRADE
SA1,"1999/01/08 18:00",1809.08833,160.89,TRADE
SA1,"1999/01/08 18:30",1781.72333,160.89,TRADE
SA1,"1999/01/08 19:00",1730.59167,160.89,TRADE
SA1,"1999/01/08 19:30",1697.08833,160.88,TRADE
SA1,"1999/01/08 20:00",1659.78333,160.9,TRADE
SA1,"1999/01/08 20:30",1675.995,160.89,TRADE
SA1,"1999/01/08 21:00",1663.06333,160.89,TRADE
SA1,"1999/01/08 21:30",1630.51667,160.88,TRADE
SA1,"1999/01/08 22:00",1591.79667,160.88,TRADE
SA1,"1999/01/08 22:30",1537.68833,160.88,TRADE
SA1,"1999/01/08 23:00",1516.165,35.73,TRADE
SA1,"1999/01/08 23:30",1499.77167,40.96,TRADE
SA1,"1999/01/09 00:00",1538.65667,41.31,TRADE
SA1,"1999/01/09 00:30",1500.455,40.96,TRADE
SA1,"1999/01/09 01:00",1488.105,40.96,TRADE
SA1,"1999/01/09 01:30",1399.54333,23.53,TRADE
SA1,"1999/01/09 02:00",1288.48167,20.55,TRADE
SA1,"1999/01/09 02:30",1217.98,16.38,TRADE
SA1,"1999/01/09 03:00",1181.28667,15.91,TRADE
SA1,"1999/01/09 03:30",1166.32167,14.83,TRADE
SA1,"1999/01/09 04:00",1139.41667,13.94,TRADE
SA1,"1999/01/09 04:30",1139.775,10.42,TRADE
SA1,"1999/01/09 05:00",1138.125,10.87,TRADE
SA1,"1999/01/09 05:30",1128.65333,9.61,TRADE
SA1,"1999/01/09 06:00",1137.16,12.57,TRADE
SA1,"1999/01/09 06:30",1161.85833,14.88,TRADE
SA1,"1999/01/09 07:00",1204.27667,16.29,TRADE
SA1,"1999/01/09 07:30",1267.63833,17.88,TRADE
SA1,"1999/01/09 08:00",1324.80333,20.92,TRADE
SA1,"1999/01/09 08:30",1406.13333,24.76,TRADE
SA1,"1999/01/09 09:00",1479.05333,24.77,TRADE
SA1,"1999/01/09 09:30",1519.62667,24.76,TRADE
SA1,"1999/01/09 10:00",1601.26667,24.78,TRADE
SA1,"1999/01/09 10:30",1672.53667,24.78,TRADE
SA1,"1999/01/09 11:00",1729.4,24.78,TRADE
SA1,"1999/01/09 11:30",1787.77333,36.77,TRADE
SA1,"1999/01/09 12:00",1826.915,42,TRADE
SA1,"1999/01/09 12:30",1866.62833,39.55,TRADE
SA1,"1999/01/09 13:00",1897.68,32.21,TRADE
SA1,"1999/01/09 13:30",1907.78667,33.87,TRADE
SA1,"1999/01/09 14:00",1931.90667,78.39,TRADE
SA1,"1999/01/09 14:30",1949.63667,1278.87,TRADE
SA1,"1999/01/09 15:00",1962.57667,1837.85,TRADE
SA1,"1999/01/09 15:30",1982.835,719.91,TRADE
SA1,"1999/01/09 16:00",1989.26833,160.94,TRADE
SA1,"1999/01/09 16:30",1992.955,160.94,TRADE
SA1,"1999/01/09 17:00",1986.69167,160.93,TRADE
SA1,"1999/01/09 17:30",1976.32167,160.94,TRADE
SA1,"1999/01/09 18:00",1939.13333,160.92,TRADE
SA1,"1999/01/09 18:30",1905.47,160.92,TRADE
SA1,"1999/01/09 19:00",1875.3,118.03,TRADE
SA1,"1999/01/09 19:30",1837.16333,160.9,TRADE
SA1,"1999/01/09 20:00",1796.42333,160.9,TRADE
SA1,"1999/01/09 20:30",1780.50333,138.21,TRADE
SA1,"1999/01/09 21:00",1783.79167,160.92,TRADE
SA1,"1999/01/09 21:30",1742.39667,160.94,TRADE
SA1,"1999/01/09 22:00",1687.24833,27.66,TRADE
SA1,"1999/01/09 22:30",1607.94833,24.43,TRADE
SA1,"1999/01/09 23:00",1605.96667,24.8,TRADE
SA1,"1999/01/09 23:30",1586.72833,28.03,TRADE
SA1,"1999/01/10 00:00",1608.43167,27.3,TRADE
SA1,"1999/01/10 00:30",1569.22667,40.98,TRADE
SA1,"1999/01/10 01:00",1558.09333,32,TRADE
SA1,"1999/01/10 01:30",1434.56167,24.77,TRADE
SA1,"1999/01/10 02:00",1322.37,21.56,TRADE
SA1,"1999/01/10 02:30",1255.02667,24.77,TRADE
SA1,"1999/01/10 03:00",1214.97333,17.28,TRADE
SA1,"1999/01/10 03:30",1182.75,14.39,TRADE
SA1,"1999/01/10 04:00",1149.49,9.97,TRADE
SA1,"1999/01/10 04:30",1151.80333,9.7,TRADE
SA1,"1999/01/10 05:00",1141.64667,9.69,TRADE
SA1,"1999/01/10 05:30",1135.54833,10.06,TRADE
SA1,"1999/01/10 06:00",1119.69167,9.6,TRADE
SA1,"1999/01/10 06:30",1124.59167,12.53,TRADE
SA1,"1999/01/10 07:00",1165.02667,14.99,TRADE
SA1,"1999/01/10 07:30",1206.8,15.29,TRADE
SA1,"1999/01/10 08:00",1237.51167,17.11,TRADE
SA1,"1999/01/10 08:30",1321.56667,17.93,TRADE
SA1,"1999/01/10 09:00",1417.545,23.94,TRADE
SA1,"1999/01/10 09:30",1492.015,23.95,TRADE
SA1,"1999/01/10 10:00",1599.10333,24.19,TRADE
SA1,"1999/01/10 10:30",1682.11667,24.19,TRADE
