REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"1999/10/04 07:30",917.055,15.35,TRADE
SA1,"1999/10/04 08:00",922.195,15.82,TRADE
SA1,"1999/10/04 08:30",947.09167,17.61,TRADE
SA1,"1999/10/04 09:00",976.565,16.84,TRADE
SA1,"1999/10/04 09:30",1012.32833,19.08,TRADE
SA1,"1999/10/04 10:00",1014.55833,18.61,TRADE
SA1,"1999/10/04 10:30",1035.365,21.14,TRADE
SA1,"1999/10/04 11:00",1040.585,19.74,TRADE
SA1,"1999/10/04 11:30",1037.415,19.56,TRADE
SA1,"1999/10/04 12:00",1036.08833,22.09,TRADE
SA1,"1999/10/04 12:30",1041.26667,22.31,TRADE
SA1,"1999/10/04 13:00",1059.35,22.35,TRADE
SA1,"1999/10/04 13:30",1061.07333,22.09,TRADE
SA1,"1999/10/04 14:00",1068.11167,21.19,TRADE
SA1,"1999/10/04 14:30",1056.71167,20.14,TRADE
SA1,"1999/10/04 15:00",1046.50167,18.95,TRADE
SA1,"1999/10/04 15:30",1048.16333,20.96,TRADE
SA1,"1999/10/04 16:00",1036.84833,21.1,TRADE
SA1,"1999/10/04 16:30",1035.83333,21.48,TRADE
SA1,"1999/10/04 17:00",1041.71833,21.62,TRADE
SA1,"1999/10/04 17:30",1066.15667,22.11,TRADE
SA1,"1999/10/04 18:00",1098.04333,22.15,TRADE
SA1,"1999/10/04 18:30",1136.45333,22.74,TRADE
SA1,"1999/10/04 19:00",1190.47833,28.78,TRADE
SA1,"1999/10/04 19:30",1262.37,44.73,TRADE
SA1,"1999/10/04 20:00",1272.12833,44.73,TRADE
SA1,"1999/10/04 20:30",1251.62667,38.88,TRADE
SA1,"1999/10/04 21:00",1235.16333,38.88,TRADE
SA1,"1999/10/04 21:30",1221.495,36.12,TRADE
SA1,"1999/10/04 22:00",1211.36833,33.27,TRADE
SA1,"1999/10/04 22:30",1199.96833,19,TRADE
SA1,"1999/10/04 23:00",1223.77,33.27,TRADE
SA1,"1999/10/04 23:30",1230.40333,44.73,TRADE
SA1,"1999/10/05 00:00",1282.70833,44.73,TRADE
SA1,"1999/10/05 00:30",1344.47167,52.87,TRADE
SA1,"1999/10/05 01:00",1415.79667,52.87,TRADE
SA1,"1999/10/05 01:30",1349.205,44.73,TRADE
SA1,"1999/10/05 02:00",1270.08167,44.73,TRADE
SA1,"1999/10/05 02:30",1171.335,19.99,TRADE
SA1,"1999/10/05 03:00",1094.49333,19,TRADE
SA1,"1999/10/05 03:30",1049.69167,19,TRADE
SA1,"1999/10/05 04:00",1020.815,19,TRADE
SA1,"1999/10/05 04:30",1007.59,12.8,TRADE
SA1,"1999/10/05 05:00",992.24667,9.7,TRADE
SA1,"1999/10/05 05:30",1011.01,15.41,TRADE
SA1,"1999/10/05 06:00",1036.22167,16.54,TRADE
SA1,"1999/10/05 06:30",1065.10833,16.31,TRADE
SA1,"1999/10/05 07:00",1104.02667,18.01,TRADE
SA1,"1999/10/05 07:30",1171.65667,19,TRADE
SA1,"1999/10/05 08:00",1235.735,19,TRADE
SA1,"1999/10/05 08:30",1300.41667,20.87,TRADE
SA1,"1999/10/05 09:00",1365.73,23.14,TRADE
SA1,"1999/10/05 09:30",1399.44833,24.07,TRADE
SA1,"1999/10/05 10:00",1417.49,21.91,TRADE
SA1,"1999/10/05 10:30",1405.43833,22.95,TRADE
SA1,"1999/10/05 11:00",1414.36167,22.81,TRADE
SA1,"1999/10/05 11:30",1434.37667,38.65,TRADE
SA1,"1999/10/05 12:00",1446.475,55.49,TRADE
SA1,"1999/10/05 12:30",1465.84667,105.25,TRADE
SA1,"1999/10/05 13:00",1472.84333,49.53,TRADE
SA1,"1999/10/05 13:30",1469.72,49.52,TRADE
SA1,"1999/10/05 14:00",1496.93167,49.58,TRADE
SA1,"1999/10/05 14:30",1492.335,63.83,TRADE
SA1,"1999/10/05 15:00",1507.92333,63.82,TRADE
SA1,"1999/10/05 15:30",1513.26167,90.16,TRADE
SA1,"1999/10/05 16:00",1466.54833,36.82,TRADE
SA1,"1999/10/05 16:30",1449.94833,49.55,TRADE
SA1,"1999/10/05 17:00",1448.33167,45.37,TRADE
SA1,"1999/10/05 17:30",1440.21167,43.23,TRADE
SA1,"1999/10/05 18:00",1433.85667,39.47,TRADE
SA1,"1999/10/05 18:30",1429.78,35.36,TRADE
SA1,"1999/10/05 19:00",1431.1,24.47,TRADE
SA1,"1999/10/05 19:30",1484.46333,49.5,TRADE
SA1,"1999/10/05 20:00",1460.37,49.5,TRADE
SA1,"1999/10/05 20:30",1426.42667,37.69,TRADE
SA1,"1999/10/05 21:00",1403.49833,24.86,TRADE
SA1,"1999/10/05 21:30",1374.525,41.49,TRADE
SA1,"1999/10/05 22:00",1362.985,41.49,TRADE
SA1,"1999/10/05 22:30",1347.08333,41.49,TRADE
SA1,"1999/10/05 23:00",1370.08,41.49,TRADE
SA1,"1999/10/05 23:30",1366.31167,49.5,TRADE
SA1,"1999/10/06 00:00",1401.30333,49.5,TRADE
SA1,"1999/10/06 00:30",1447.16333,54.87,TRADE
SA1,"1999/10/06 01:00",1492.165,54.87,TRADE
SA1,"1999/10/06 01:30",1414.90833,44.85,TRADE
SA1,"1999/10/06 02:00",1320.125,44.89,TRADE
SA1,"1999/10/06 02:30",1242.58667,116.66,TRADE
SA1,"1999/10/06 03:00",1168.50833,24.95,TRADE
SA1,"1999/10/06 03:30",1108.71833,24.93,TRADE
SA1,"1999/10/06 04:00",1072.66833,24.93,TRADE
SA1,"1999/10/06 04:30",1047.495,24.93,TRADE
SA1,"1999/10/06 05:00",1039.03667,24.93,TRADE
SA1,"1999/10/06 05:30",1031.75333,21.88,TRADE
SA1,"1999/10/06 06:00",1053.42667,27.09,TRADE
SA1,"1999/10/06 06:30",1070.02667,25.08,TRADE
SA1,"1999/10/06 07:00",1131.37,22.99,TRADE
SA1,"1999/10/06 07:30",1171.14333,19.12,TRADE
SA1,"1999/10/06 08:00",1250.45667,19.81,TRADE
SA1,"1999/10/06 08:30",1315.995,18.69,TRADE
SA1,"1999/10/06 09:00",1379.95833,19.05,TRADE
SA1,"1999/10/06 09:30",1427.555,35.91,TRADE
SA1,"1999/10/06 10:00",1444.90167,35.66,TRADE
SA1,"1999/10/06 10:30",1464.075,34.24,TRADE
SA1,"1999/10/06 11:00",1457.55,21.02,TRADE
SA1,"1999/10/06 11:30",1473.595,19.77,TRADE
SA1,"1999/10/06 12:00",1472.31167,19.03,TRADE
SA1,"1999/10/06 12:30",1484.71667,22.3,TRADE
SA1,"1999/10/06 13:00",1474.09333,19.37,TRADE
SA1,"1999/10/06 13:30",1490.16,33.95,TRADE
SA1,"1999/10/06 14:00",1533.42333,49.5,TRADE
SA1,"1999/10/06 14:30",1540.54667,49.5,TRADE
SA1,"1999/10/06 15:00",1551.8,49.5,TRADE
SA1,"1999/10/06 15:30",1535.17167,44.38,TRADE
SA1,"1999/10/06 16:00",1534.075,37.14,TRADE
SA1,"1999/10/06 16:30",1521.51833,49.5,TRADE
SA1,"1999/10/06 17:00",1493.82833,34.65,TRADE
SA1,"1999/10/06 17:30",1504.26167,47,TRADE
SA1,"1999/10/06 18:00",1508.50167,47,TRADE
SA1,"1999/10/06 18:30",1485.41167,26.53,TRADE
SA1,"1999/10/06 19:00",1476.09,27.99,TRADE
SA1,"1999/10/06 19:30",1525.74,49.5,TRADE
SA1,"1999/10/06 20:00",1515.79667,49.5,TRADE
SA1,"1999/10/06 20:30",1471.29667,44.85,TRADE
SA1,"1999/10/06 21:00",1436.28667,34.89,TRADE
SA1,"1999/10/06 21:30",1404.24167,41.49,TRADE
SA1,"1999/10/06 22:00",1373.98167,41.49,TRADE
SA1,"1999/10/06 22:30",1357.63333,41.49,TRADE
SA1,"1999/10/06 23:00",1392.81833,41.49,TRADE
SA1,"1999/10/06 23:30",1374.66667,49.5,TRADE
SA1,"1999/10/07 00:00",1412.81,49.5,TRADE
SA1,"1999/10/07 00:30",1437.64833,54.87,TRADE
SA1,"1999/10/07 01:00",1482.205,54.94,TRADE
SA1,"1999/10/07 01:30",1390.05667,44.85,TRADE
SA1,"1999/10/07 02:00",1283.775,44.85,TRADE
SA1,"1999/10/07 02:30",1191.34333,20.5,TRADE
SA1,"1999/10/07 03:00",1132.19833,22.15,TRADE
SA1,"1999/10/07 03:30",1092.285,18.12,TRADE
SA1,"1999/10/07 04:00",1050.61167,9.95,TRADE
SA1,"1999/10/07 04:30",1037.32333,7.41,TRADE
SA1,"1999/10/07 05:00",1020.09333,10.62,TRADE
SA1,"1999/10/07 05:30",1034.13833,14.28,TRADE
SA1,"1999/10/07 06:00",1063.05333,15.17,TRADE
SA1,"1999/10/07 06:30",1088.32,19.35,TRADE
SA1,"1999/10/07 07:00",1147.50833,18.72,TRADE
SA1,"1999/10/07 07:30",1196.40333,19,TRADE
SA1,"1999/10/07 08:00",1272.62667,19,TRADE
SA1,"1999/10/07 08:30",1351.01833,19,TRADE
SA1,"1999/10/07 09:00",1433.07667,57.62,TRADE
SA1,"1999/10/07 09:30",1478.655,79.71,TRADE
SA1,"1999/10/07 10:00",1530.62667,78.43,TRADE
SA1,"1999/10/07 10:30",1535.82833,41.55,TRADE
SA1,"1999/10/07 11:00",1558.61833,41.49,TRADE
SA1,"1999/10/07 11:30",1589.815,37.9,TRADE
SA1,"1999/10/07 12:00",1607.415,37.9,TRADE
SA1,"1999/10/07 12:30",1635.76,49.53,TRADE
SA1,"1999/10/07 13:00",1638.59167,49.5,TRADE
SA1,"1999/10/07 13:30",1666.035,49.66,TRADE
SA1,"1999/10/07 14:00",1699.06833,49.7,TRADE
SA1,"1999/10/07 14:30",1724.27333,49.7,TRADE
SA1,"1999/10/07 15:00",1728.64833,49.7,TRADE
SA1,"1999/10/07 15:30",1702.73333,45.05,TRADE
SA1,"1999/10/07 16:00",1690.33667,45.05,TRADE
SA1,"1999/10/07 16:30",1677.225,49.7,TRADE
SA1,"1999/10/07 17:00",1667.66167,49.63,TRADE
SA1,"1999/10/07 17:30",1648.14167,47.04,TRADE
SA1,"1999/10/07 18:00",1633.99167,47,TRADE
SA1,"1999/10/07 18:30",1605.17333,47,TRADE
SA1,"1999/10/07 19:00",1584.8,47,TRADE
SA1,"1999/10/07 19:30",1606.02833,49.5,TRADE
SA1,"1999/10/07 20:00",1601.25,49.63,TRADE
SA1,"1999/10/07 20:30",1561.81667,45.05,TRADE
SA1,"1999/10/07 21:00",1528.03,44.92,TRADE
SA1,"1999/10/07 21:30",1506.335,159.2,TRADE
SA1,"1999/10/07 22:00",1465.75167,80.82,TRADE
SA1,"1999/10/07 22:30",1433.84333,41.49,TRADE
SA1,"1999/10/07 23:00",1448.69833,41.49,TRADE
SA1,"1999/10/07 23:30",1429.47,49.5,TRADE
SA1,"1999/10/08 00:00",1465.57667,49.5,TRADE
SA1,"1999/10/08 00:30",1489.71333,54.93,TRADE
SA1,"1999/10/08 01:00",1532.015,55.12,TRADE
SA1,"1999/10/08 01:30",1437.85333,44.85,TRADE
SA1,"1999/10/08 02:00",1332.14667,44.85,TRADE
SA1,"1999/10/08 02:30",1248.48167,136.82,TRADE
SA1,"1999/10/08 03:00",1180.965,47.31,TRADE
SA1,"1999/10/08 03:30",1147.325,24.93,TRADE
SA1,"1999/10/08 04:00",1110.02,24.93,TRADE
SA1,"1999/10/08 04:30",1092.57167,31.43,TRADE
SA1,"1999/10/08 05:00",1082.66,18.5,TRADE
SA1,"1999/10/08 05:30",1079.71167,14.83,TRADE
SA1,"1999/10/08 06:00",1106.67167,16.55,TRADE
SA1,"1999/10/08 06:30",1129.39,18.8,TRADE
SA1,"1999/10/08 07:00",1186.82,21.27,TRADE
SA1,"1999/10/08 07:30",1264.50833,41.49,TRADE
SA1,"1999/10/08 08:00",1343.87333,41.49,TRADE
SA1,"1999/10/08 08:30",1405.97167,86,TRADE
SA1,"1999/10/08 09:00",1492.045,67.75,TRADE
SA1,"1999/10/08 09:30",1529.96167,37.91,TRADE
SA1,"1999/10/08 10:00",1574.53667,37.99,TRADE
SA1,"1999/10/08 10:30",1588.65333,41.66,TRADE
SA1,"1999/10/08 11:00",1616.30833,41.5,TRADE
SA1,"1999/10/08 11:30",1646.88667,37.9,TRADE
SA1,"1999/10/08 12:00",1653.265,37.9,TRADE
SA1,"1999/10/08 12:30",1677.45333,49.5,TRADE
SA1,"1999/10/08 13:00",1675.57667,49.5,TRADE
SA1,"1999/10/08 13:30",1674.82833,49.5,TRADE
SA1,"1999/10/08 14:00",1686.38333,49.5,TRADE
SA1,"1999/10/08 14:30",1676.50833,49.5,TRADE
SA1,"1999/10/08 15:00",1680.07667,49.5,TRADE
SA1,"1999/10/08 15:30",1675.665,44.85,TRADE
SA1,"1999/10/08 16:00",1689.53333,44.85,TRADE
SA1,"1999/10/08 16:30",1700.13667,49.5,TRADE
SA1,"1999/10/08 17:00",1697.105,49.5,TRADE
SA1,"1999/10/08 17:30",1671.02833,47,TRADE
SA1,"1999/10/08 18:00",1651.64167,47,TRADE
SA1,"1999/10/08 18:30",1625.70167,47,TRADE
SA1,"1999/10/08 19:00",1594.68333,28.33,TRADE
SA1,"1999/10/08 19:30",1628.50667,29.17,TRADE
SA1,"1999/10/08 20:00",1607.79333,49.5,TRADE
SA1,"1999/10/08 20:30",1575.21,44.85,TRADE
SA1,"1999/10/08 21:00",1532.25833,44.85,TRADE
SA1,"1999/10/08 21:30",1509.56,41.54,TRADE
SA1,"1999/10/08 22:00",1495.4,41.59,TRADE
SA1,"1999/10/08 22:30",1462.63,41.57,TRADE
SA1,"1999/10/08 23:00",1498.56833,41.69,TRADE
SA1,"1999/10/08 23:30",1495.54,49.68,TRADE
SA1,"1999/10/09 00:00",1526.97667,49.7,TRADE
SA1,"1999/10/09 00:30",1507.74,55.07,TRADE
SA1,"1999/10/09 01:00",1537.01833,55.12,TRADE
SA1,"1999/10/09 01:30",1431.33333,38.07,TRADE
SA1,"1999/10/09 02:00",1297.33167,37.97,TRADE
SA1,"1999/10/09 02:30",1204.45833,47.28,TRADE
SA1,"1999/10/09 03:00",1142.62833,24.93,TRADE
SA1,"1999/10/09 03:30",1110.57833,24.93,TRADE
SA1,"1999/10/09 04:00",1073.52,19.57,TRADE
SA1,"1999/10/09 04:30",1054.96167,19.31,TRADE
SA1,"1999/10/09 05:00",1041.70833,9.89,TRADE
SA1,"1999/10/09 05:30",1031.34667,11.54,TRADE
SA1,"1999/10/09 06:00",1030.47667,11.54,TRADE
SA1,"1999/10/09 06:30",1031.02,15.36,TRADE
SA1,"1999/10/09 07:00",1074.855,24.93,TRADE
SA1,"1999/10/09 07:30",1102.93333,23.11,TRADE
SA1,"1999/10/09 08:00",1137.34,25.02,TRADE
SA1,"1999/10/09 08:30",1194.185,139.78,TRADE
SA1,"1999/10/09 09:00",1227.58333,136.86,TRADE
SA1,"1999/10/09 09:30",1276.44333,159.2,TRADE
SA1,"1999/10/09 10:00",1308.54333,159.31,TRADE
SA1,"1999/10/09 10:30",1320.35667,159.33,TRADE
SA1,"1999/10/09 11:00",1326.27833,159.34,TRADE
SA1,"1999/10/09 11:30",1353.085,159.36,TRADE
SA1,"1999/10/09 12:00",1352.22333,159.35,TRADE
SA1,"1999/10/09 12:30",1358.46667,159.35,TRADE
SA1,"1999/10/09 13:00",1365.22333,159.35,TRADE
SA1,"1999/10/09 13:30",1360.31,159.29,TRADE
SA1,"1999/10/09 14:00",1363.65,146.07,TRADE
SA1,"1999/10/09 14:30",1347.84667,159.23,TRADE
SA1,"1999/10/09 15:00",1333.28667,159.06,TRADE
SA1,"1999/10/09 15:30",1319.93333,159,TRADE
SA1,"1999/10/09 16:00",1319.32,159.03,TRADE
SA1,"1999/10/09 16:30",1317.85833,159.42,TRADE
SA1,"1999/10/09 17:00",1295.59667,68.86,TRADE
SA1,"1999/10/09 17:30",1334.52167,77.57,TRADE
SA1,"1999/10/09 18:00",1347.21833,33.45,TRADE
SA1,"1999/10/09 18:30",1365.32167,39.16,TRADE
SA1,"1999/10/09 19:00",1381.375,38.98,TRADE
SA1,"1999/10/09 19:30",1380.295,44.75,TRADE
SA1,"1999/10/09 20:00",1361.68833,44.83,TRADE
SA1,"1999/10/09 20:30",1319.18667,99.54,TRADE
SA1,"1999/10/09 21:00",1295.66167,59.9,TRADE
SA1,"1999/10/09 21:30",1272.285,77.27,TRADE
SA1,"1999/10/09 22:00",1260.18167,118.15,TRADE
SA1,"1999/10/09 22:30",1259.165,135.23,TRADE
SA1,"1999/10/09 23:00",1278.37167,32.14,TRADE
SA1,"1999/10/09 23:30",1294.14,44.78,TRADE
SA1,"1999/10/10 00:00",1343.88833,44.81,TRADE
SA1,"1999/10/10 00:30",1400.88167,106.23,TRADE
SA1,"1999/10/10 01:00",1470.16,2841.47,TRADE
SA1,"1999/10/10 01:30",1369.775,499.51,TRADE
SA1,"1999/10/10 02:00",1262.29333,59.53,TRADE
SA1,"1999/10/10 02:30",1163.11333,25.07,TRADE
SA1,"1999/10/10 03:00",1084.92,92.06,TRADE
SA1,"1999/10/10 03:30",1029.99333,159,TRADE
SA1,"1999/10/10 04:00",987.87,159.07,TRADE
SA1,"1999/10/10 04:30",996.17333,25.17,TRADE
SA1,"1999/10/10 05:00",985.745,25.01,TRADE
SA1,"1999/10/10 05:30",973.15667,24.93,TRADE
SA1,"1999/10/10 06:00",975.57333,24.93,TRADE
SA1,"1999/10/10 06:30",960.69,24.93,TRADE
SA1,"1999/10/10 07:00",947.09667,24.93,TRADE
SA1,"1999/10/10 07:30",966.78333,65.57,TRADE
SA1,"1999/10/10 08:00",987.54667,27.86,TRADE
SA1,"1999/10/10 08:30",1003.77,21.31,TRADE
SA1,"1999/10/10 09:00",1027.27,14.47,TRADE
SA1,"1999/10/10 09:30",1057.87667,15.14,TRADE
SA1,"1999/10/10 10:00",1083.34333,15.7,TRADE
SA1,"1999/10/10 10:30",1092.53667,23.16,TRADE
SA1,"1999/10/10 11:00",1095.16333,21.22,TRADE
SA1,"1999/10/10 11:30",1113.07167,94.71,TRADE
SA1,"1999/10/10 12:00",1123.36167,94.78,TRADE
SA1,"1999/10/10 12:30",1161.47333,159.52,TRADE
SA1,"1999/10/10 13:00",1159.18333,111.07,TRADE
SA1,"1999/10/10 13:30",1156.56167,159.1,TRADE
